fold,date,method,return
9,2023-01-30,QAUR,-0.0018206982027344238
9,2023-01-31,AUR,0.017463731517459335
9,2023-01-31,QAUR,0.01177346672510151
9,2023-02-01,AUR,-0.009530050555051132
9,2023-02-01,QAUR,0.001189323850043571
10,2023-02-02,AUR,-0.00010174921968056708
10,2023-02-02,QAUR,-0.0027791483548434497
10,2023-02-03,AUR,-0.008734462931642022
10,2023-02-03,QAUR,-0.005002823801035953
10,2023-02-06,AUR,0.0018852951502298476
10,2023-02-06,QAUR,0.0038665787322787588
10,2023-02-07,AUR,0.004490578627761393
10,2023-02-07,QAUR,0.010741956729182727
10,2023-02-08,AUR,0.008171066642143274
10,2023-02-08,QAUR,0.02079235822258038
10,2023-02-09,AUR,-0.0009605341590702412
10,2023-02-09,QAUR,-0.009257544674260123
10,2023-02-10,AUR,-0.003313025524842087
10,2023-02-10,QAUR,0.005972889505876679
10,2023-02-13,AUR,-0.0077500483452612725
10,2023-02-13,QAUR,-0.0037983800592376075
10,2023-02-14,AUR,0.003963763525408741
10,2023-02-14,QAUR,0.0016740009731115056
10,2023-02-15,AUR,-0.0025233638668113504
10,2023-02-15,QAUR,-0.0014845767183417672
10,2023-02-16,AUR,0.0011144192705812416
10,2023-02-16,QAUR,-0.0060953943739318565
10,2023-02-17,AUR,0.017841757445722806
10,2023-02-17,QAUR,0.0014058179455636892
10,2023-02-20,AUR,-0.004412162618303177
10,2023-02-20,QAUR,5.001073449120282e-06
10,2023-02-21,AUR,-0.004988277128819363
10,2023-02-21,QAUR,0.0025249230223982917
10,2023-02-22,AUR,0.0030808456401816
10,2023-02-22,QAUR,-0.006761206345490003
10,2023-02-23,AUR,-0.005529317132342195
10,2023-02-23,QAUR,-0.0076942365943564696
10,2023-02-24,AUR,0.0024146086473435546
10,2023-02-24,QAUR,-0.008258002036131923
10,2023-02-27,AUR,-0.0014365757883396842
10,2023-02-27,QAUR,0.0014384336421152675
10,2023-02-28,AUR,0.007345845851117477
10,2023-02-28,QAUR,0.008376972293086933
10,2023-03-01,AUR,-0.0040769127528681275
10,2023-03-01,QAUR,0.005504460654136217
11,2023-03-02,AUR,-0.004108065825738947
11,2023-03-02,QAUR,-0.0004589536963645754
11,2023-03-03,AUR,0.0026134625150040806
11,2023-03-03,QAUR,-0.0021297492354005717
11,2023-03-06,AUR,0.004890837157228482
11,2023-03-06,QAUR,0.001485572388327347
11,2023-03-07,AUR,0.005870241488836955
11,2023-03-07,QAUR,0.005628695712954856
11,2023-03-08,AUR,-0.010190960192097276
11,2023-03-08,QAUR,-0.010190960192097268
11,2023-03-09,AUR,0.00038382046863089667
11,2023-03-09,QAUR,-0.00038264893538211223
11,2023-03-10,AUR,0.0017487982703386462
11,2023-03-10,QAUR,0.0017487982703386436
11,2023-03-13,AUR,0.0019388783257124043
11,2023-03-13,QAUR,0.004185983749234647
11,2023-03-14,AUR,-0.012226270068133248
11,2023-03-14,QAUR,-0.004779776058112002
11,2023-03-15,AUR,0.01890493502874237
11,2023-03-15,QAUR,0.012718341844203038
11,2023-03-16,AUR,0.008596482401378804
11,2023-03-16,QAUR,0.003685004009949638
11,2023-03-17,AUR,0.0038640780717391016
11,2023-03-17,QAUR,0.006950497824825521
11,2023-03-20,AUR,0.00663704332892158
11,2023-03-20,QAUR,0.010510165012606426
11,2023-03-21,AUR,-0.006048647365008618
11,2023-03-21,QAUR,-0.009392912184291426
11,2023-03-22,AUR,-0.0019377264697542414
11,2023-03-22,QAUR,-0.004102523067545187
11,2023-03-23,AUR,-0.005131650134582614
11,2023-03-23,QAUR,-0.005992430705289636
11,2023-03-24,AUR,-0.0002827812505006564
11,2023-03-24,QAUR,-0.0010779266784144677
11,2023-03-27,AUR,-0.002271330816404859
11,2023-03-27,QAUR,-7.81055991579847e-05
11,2023-03-28,AUR,0.003514416530644355
11,2023-03-28,QAUR,0.0009422420834699578
11,2023-03-29,AUR,0.007678917746220867
11,2023-03-29,QAUR,0.006032827211241456
11,2023-03-30,AUR,-0.0064311552315142245
11,2023-03-30,QAUR,-0.0072671485435677535
11,2023-03-31,AUR,-0.012819208371446046
11,2023-03-31,QAUR,-0.009977443164773444
12,2023-04-03,AUR,0.0054455285750491965
12,2023-04-03,QAUR,0.0038356973447757664
12,2023-04-04,AUR,0.0012344820559237264
12,2023-04-04,QAUR,0.005761213316990056
12,2023-04-05,AUR,-0.001362384571136161
12,2023-04-05,QAUR,-0.004549950170312237
12,2023-04-06,AUR,0.0059097735872722336
12,2023-04-06,QAUR,0.00624761142511008
12,2023-04-07,AUR,-0.010796814081662144
12,2023-04-07,QAUR,-0.009137688893125311
12,2023-04-10,AUR,0.000521992678060303
12,2023-04-10,QAUR,0.0026899250647981197
12,2023-04-11,AUR,0.0008530691928123903
12,2023-04-11,QAUR,0.0002468264469990848
12,2023-04-12,AUR,0.00654532739881299
12,2023-04-12,QAUR,0.006475149457823309
12,2023-04-13,AUR,2.8917965176336038e-05
12,2023-04-13,QAUR,2.8917965176422774e-05
12,2023-04-14,AUR,-0.00017329809710026328
12,2023-04-14,QAUR,-0.0011192097801436818
12,2023-04-17,AUR,0.0017898721996656524
12,2023-04-17,QAUR,-0.0009860135858006137
12,2023-04-18,AUR,-0.009149584016112898
12,2023-04-18,QAUR,-0.0049169839421876645
12,2023-04-19,AUR,-0.0011605509591129841
12,2023-04-19,QAUR,0.005502724988875346
12,2023-04-20,AUR,-0.006547710286178936
12,2023-04-20,QAUR,-0.00660973774114038
12,2023-04-21,AUR,0.002150306547084181
12,2023-04-21,QAUR,-0.0023090254839516827
12,2023-04-24,AUR,-0.00016526067102439444
12,2023-04-24,QAUR,0.003673825419632745
12,2023-04-25,AUR,-0.0012680811798368408
12,2023-04-25,QAUR,-0.004075660907429278
12,2023-04-26,AUR,0.005429800652024423
12,2023-04-26,QAUR,0.011264507587385264
12,2023-04-27,AUR,0.0040883014379493095
12,2023-04-27,QAUR,0.004407688215336735
12,2023-04-28,AUR,-0.006461060326263736
12,2023-04-28,QAUR,-0.011816111354475365
13,2023-05-04,AUR,0.0032220051367925877
13,2023-05-04,QAUR,0.0033513910524521295
13,2023-05-05,AUR,0.005773491828647556
13,2023-05-05,QAUR,0.006934277541085914
13,2023-05-08,AUR,0.007897314573725833
13,2023-05-08,QAUR,0.008010265502731916
13,2023-05-09,AUR,0.018444940729280816
13,2023-05-09,QAUR,0.017688825086481053
13,2023-05-10,AUR,0.0019628087965826327
13,2023-05-10,QAUR,0.0026171349925861007
13,2023-05-11,AUR,0.012353287059035543
13,2023-05-11,QAUR,0.015366934330085383
13,2023-05-12,AUR,0.002031134542984417
13,2023-05-12,QAUR,0.0016420192343788644
13,2023-05-15,AUR,0.007980176016352094
13,2023-05-15,QAUR,0.007795939346027284
13,2023-05-16,AUR,0.0038543354071949184
13,2023-05-16,QAUR,0.0046116035808602945
13,2023-05-17,AUR,0.002995832919542285
13,2023-05-17,QAUR,0.004391635497890272
13,2023-05-18,AUR,-0.007626037864327338
13,2023-05-18,QAUR,-0.008872030544475657
13,2023-05-19,AUR,0.0017719826011166444
13,2023-05-19,QAUR,0.0019416552418710827
13,2023-05-22,AUR,0.00800003807259019
13,2023-05-22,QAUR,0.007607949831619969
13,2023-05-23,AUR,-0.0028491981239313364
13,2023-05-23,QAUR,-0.0022083787258113134
13,2023-05-24,AUR,0.005645604958203247
13,2023-05-24,QAUR,0.0076747454591677595
13,2023-05-25,AUR,-0.009304071917977963
13,2023-05-25,QAUR,-0.009672418465537255
13,2023-05-26,AUR,0.014687926530284882
13,2023-05-26,QAUR,0.017178135194161573
13,2023-05-29,AUR,0.0026921570742606178
13,2023-05-29,QAUR,0.004279762762888411
13,2023-05-30,AUR,0.0016607255879050598
13,2023-05-30,QAUR,0.0016425557022499686
13,2023-05-31,AUR,0.00879617923355047
13,2023-05-31,QAUR,0.007881980303522128
13,2023-06-01,AUR,0.0024109563688534835
13,2023-06-01,QAUR,0.002205953913230075
14,2023-06-02,AUR,0.00014713881671657133
14,2023-06-02,QAUR,0.00014713881585269855
14,2023-06-05,AUR,-0.0017812972385521878
14,2023-06-05,QAUR,-0.001781297278610878
14,2023-06-06,AUR,-0.0012213207870840413
14,2023-06-06,QAUR,-0.0012213206672749286
14,2023-06-07,AUR,0.009206930129352905
14,2023-06-07,QAUR,0.009206930146347488
14,2023-06-08,AUR,-0.0002630843364147529
14,2023-06-08,QAUR,-0.0002630843594056025
14,2023-06-09,AUR,-0.007285479443437691
14,2023-06-09,QAUR,-0.007285479433866836
14,2023-06-12,AUR,0.010335860645294974
14,2023-06-12,QAUR,0.010335860492766634
14,2023-06-13,AUR,0.0018501929669177619
14,2023-06-13,QAUR,0.001850192921252052
14,2023-06-14,AUR,-0.0035793773785608492
14,2023-06-14,QAUR,-0.0035793773992172217
14,2023-06-15,AUR,0.004723910723969164
14,2023-06-15,QAUR,0.004723910704635106
14,2023-06-16,AUR,0.00015823087821354516
14,2023-06-16,QAUR,0.00015823074003006835
14,2023-06-19,AUR,-0.0021042139908254882
14,2023-06-19,QAUR,-0.002104214035595987
14,2023-06-20,AUR,-0.0024889152380196495
14,2023-06-20,QAUR,-0.0024889152197624907
14,2023-06-21,AUR,0.002285855749567972
14,2023-06-21,QAUR,0.0022858557523495323
14,2023-06-22,AUR,-0.00047939910960782144
14,2023-06-22,QAUR,-0.0004793991000582694
14,2023-06-23,AUR,0.00012467182984599262
14,2023-06-23,QAUR,0.00012467175737913003
14,2023-06-26,AUR,-0.0011551808174617116
14,2023-06-26,QAUR,-0.001155180848630598
14,2023-06-27,AUR,0.01012183829747171
14,2023-06-27,QAUR,0.01012183816744043
14,2023-06-28,AUR,0.001283036032675917
14,2023-06-28,QAUR,0.0012830360353877311
14,2023-06-29,AUR,-0.005157719687742834
14,2023-06-29,QAUR,-0.005157719694245236
14,2023-06-30,AUR,-0.002658912015762614
14,2023-06-30,QAUR,-0.0026589120060841903
15,2023-07-03,AUR,-0.0009880580239815966
15,2023-07-03,QAUR,0.0009587592457807668
15,2023-07-04,AUR,0.0005093000275388291
15,2023-07-04,QAUR,-0.002212655883609708
15,2023-07-05,AUR,0.0012205138485780766
15,2023-07-05,QAUR,0.0008358796774803022
15,2023-07-06,AUR,-0.0045870911752347214
15,2023-07-06,QAUR,1.498569939266392e-05
15,2023-07-07,AUR,0.007021432461787665
15,2023-07-07,QAUR,0.004446428983382718
15,2023-07-10,AUR,0.006166551023859882
15,2023-07-10,QAUR,0.005829351295784667
15,2023-07-11,AUR,0.0007767386134948
15,2023-07-11,QAUR,0.0034101188761604642
15,2023-07-12,AUR,0.000901900229788337
15,2023-07-12,QAUR,-0.0016912808038550724
15,2023-07-13,AUR,0.002561455202058128
15,2023-07-13,QAUR,0.0018079099865554555
15,2023-07-14,AUR,-0.0028680446805008785
15,2023-07-14,QAUR,0.0007135246729524236
15,2023-07-17,AUR,0.00044551403616098083
15,2023-07-17,QAUR,1.6343435151195658e-05
15,2023-07-18,AUR,0.006684029230596145
15,2023-07-18,QAUR,0.0032979241307591486
15,2023-07-19,AUR,-0.0035373584842159564
15,2023-07-19,QAUR,0.0020118805136529884
15,2023-07-20,AUR,-0.003739937080159956
15,2023-07-20,QAUR,-0.0032021526243965343
15,2023-07-21,AUR,0.004635839008290836
15,2023-07-21,QAUR,0.009044130374364093
15,2023-07-24,AUR,0.0015389216770781017
15,2023-07-24,QAUR,-0.00041411859721431684
15,2023-07-25,AUR,-0.0017108894278657436
15,2023-07-25,QAUR,-0.000517861981756261
15,2023-07-26,AUR,-0.0006529093187115715
15,2023-07-26,QAUR,0.00041160593027695356
15,2023-07-27,AUR,0.0015658942039658893
15,2023-07-27,QAUR,-0.0024647097848465756
15,2023-07-28,AUR,-0.0007356484784807561
15,2023-07-28,QAUR,-0.0014165860963102396
15,2023-07-31,AUR,-0.0033757655650168005
15,2023-07-31,QAUR,-0.004342186737699375
15,2023-08-01,AUR,0.0006659284577834254
15,2023-08-01,QAUR,0.005563266009373021
16,2023-08-02,AUR,-0.004791351486303903
16,2023-08-02,QAUR,-0.0055534309446214555
16,2023-08-03,AUR,-0.0017022412120692052
16,2023-08-03,QAUR,-0.003028077062737246
16,2023-08-04,AUR,0.003108414803787487
16,2023-08-04,QAUR,0.003299736629850414
16,2023-08-07,AUR,0.015606187586787106
16,2023-08-07,QAUR,0.01573985617836379
16,2023-08-08,AUR,-0.0017501740148311215
16,2023-08-08,QAUR,-0.0010397252247506652
16,2023-08-09,AUR,-0.001848080573413323
16,2023-08-09,QAUR,-0.002627563483998061
16,2023-08-10,AUR,-0.012965595038633636
16,2023-08-10,QAUR,-0.011840372407843231
16,2023-08-11,AUR,-0.007872863549366562
16,2023-08-11,QAUR,-0.0066055420709575695
16,2023-08-14,AUR,0.0023439373392982192
16,2023-08-14,QAUR,0.002148135064335265
16,2023-08-15,AUR,-0.002309745687109649
16,2023-08-15,QAUR,-0.001581294143580799
16,2023-08-16,AUR,-0.0005308306042062007
16,2023-08-16,QAUR,-0.0011668795648935833
16,2023-08-17,AUR,-0.00433061575174848
16,2023-08-17,QAUR,-0.002740100749908042
16,2023-08-18,AUR,-0.009566929931672916
16,2023-08-18,QAUR,-0.011010125212669608
16,2023-08-21,AUR,0.0014666348702616187
16,2023-08-21,QAUR,0.001151762256217174
16,2023-08-22,AUR,-0.0014043331209911637
16,2023-08-22,QAUR,-0.0017017153002283156
16,2023-08-23,AUR,0.004950607641747876
16,2023-08-23,QAUR,0.006472996897218603
16,2023-08-24,AUR,0.0005586011374529454
16,2023-08-24,QAUR,-0.0009665188151235854
16,2023-08-25,AUR,0.00924838513048434
16,2023-08-25,QAUR,0.00847860871697996
16,2023-08-28,AUR,0.001327686196667768
16,2023-08-28,QAUR,0.0030874718302031125
16,2023-08-29,AUR,-0.008605840217518437
16,2023-08-29,QAUR,-0.00944255681119829
16,2023-08-30,AUR,0.002095516161208451
16,2023-08-30,QAUR,0.0019794274872803473
16,2023-08-31,AUR,-0.0051312505416254055
16,2023-08-31,QAUR,-0.002653362175417667
17,2023-09-05,AUR,0.0015508281541619564
17,2023-09-05,QAUR,0.0026722386711362264
17,2023-09-06,AUR,-0.001424498809201618
17,2023-09-06,QAUR,0.007087648362208133
17,2023-09-07,AUR,0.0027689624170343136
17,2023-09-07,QAUR,-0.004021638161632044
17,2023-09-08,AUR,0.003427843154731419
17,2023-09-08,QAUR,-0.0024005572745448476
17,2023-09-11,AUR,0.0037177529874226904
17,2023-09-11,QAUR,0.003796967549350621
17,2023-09-12,AUR,-0.0035192837212229635
17,2023-09-12,QAUR,-0.004141448348707843
17,2023-09-13,AUR,0.007763644175012773
17,2023-09-13,QAUR,0.009708477815665464
17,2023-09-14,AUR,-0.0016977817475193624
17,2023-09-14,QAUR,0.00523432476788974
17,2023-09-15,AUR,-0.003165103104596725
17,2023-09-15,QAUR,0.010824916868525748
17,2023-09-18,AUR,-0.005455051398870372
17,2023-09-18,QAUR,-0.0067903460756628085
17,2023-09-19,AUR,-0.0001317310881277546
17,2023-09-19,QAUR,0.000477741665255852
17,2023-09-20,AUR,0.005968814829987682
17,2023-09-20,QAUR,0.00013300882977646498
17,2023-09-21,AUR,-0.00902558281669812
17,2023-09-21,QAUR,-0.003012337635493212
17,2023-09-22,AUR,-0.004279638637829239
17,2023-09-22,QAUR,0.005388376557054063
17,2023-09-25,AUR,6.017221007004756e-05
17,2023-09-25,QAUR,-0.014047742741590966
17,2023-09-26,AUR,-0.007330407949869228
17,2023-09-26,QAUR,-0.006541680957922242
17,2023-09-27,AUR,0.0047308465500175275
17,2023-09-27,QAUR,0.00610791649113263
17,2023-09-28,AUR,0.004385033573238089
17,2023-09-28,QAUR,0.0029319269400898463
17,2023-09-29,AUR,0.0023745612268223993
17,2023-09-29,QAUR,0.00546916139250631
18,2023-10-02,AUR,-0.0009162822811761548
18,2023-10-02,QAUR,-0.000580501021357501
18,2023-10-03,AUR,-0.005814246717427019
18,2023-10-03,QAUR,-7.917852966681828e-05
18,2023-10-04,AUR,-0.002258089169411373
18,2023-10-04,QAUR,-0.0002265555872168934
18,2023-10-05,AUR,0.003208078190425444
18,2023-10-05,QAUR,0.003562597987030046
18,2023-10-06,AUR,0.004810046175923161
18,2023-10-06,QAUR,0.009835096479432523
18,2023-10-09,AUR,-0.00122679590479738
18,2023-10-09,QAUR,-0.0003147661023981507
18,2023-10-10,AUR,0.0019090245653574044
18,2023-10-10,QAUR,-0.0005966951111185609
18,2023-10-11,AUR,0.0036957412977128064
18,2023-10-11,QAUR,-0.0011875017330419575
18,2023-10-12,AUR,0.007932388021840367
18,2023-10-12,QAUR,0.01092726041297432
18,2023-10-13,AUR,-0.0021493264475997273
18,2023-10-13,QAUR,-0.006669461193907887
18,2023-10-16,AUR,-0.0017493330102149188
18,2023-10-16,QAUR,0.0011385763189261612
18,2023-10-17,AUR,0.00031359363736490394
18,2023-10-17,QAUR,-0.00019625684178251182
18,2023-10-18,AUR,-0.008877362779976044
18,2023-10-18,QAUR,-0.009375483853741835
18,2023-10-19,AUR,-0.002111377310005823
18,2023-10-19,QAUR,-0.009442543440211271
18,2023-10-20,AUR,0.0026337305065561815
18,2023-10-20,QAUR,0.010380719692830281
18,2023-10-23,AUR,-0.007932296165917082
18,2023-10-23,QAUR,-0.012570529050478577
18,2023-10-24,AUR,-0.004689356881280723
18,2023-10-24,QAUR,-0.004555058047375224
18,2023-10-25,AUR,0.0030453366175783843
18,2023-10-25,QAUR,0.00196976284541778
18,2023-10-26,AUR,-0.030312075530713675
18,2023-10-26,QAUR,-0.02082014350086789
18,2023-10-27,AUR,-0.0008163397962354306
18,2023-10-27,QAUR,-0.005720862678606109
18,2023-10-30,AUR,0.01122250341955363
18,2023-10-30,QAUR,0.007710139845802864
18,2023-10-31,AUR,-0.011388892458089791
18,2023-10-31,QAUR,-0.013263241800863666
18,2023-11-01,AUR,-0.011649792865321385
18,2023-11-01,QAUR,-0.011020156213854122
19,2023-11-02,AUR,0.0030329538128975922
19,2023-11-02,QAUR,0.003184507794073243
19,2023-11-03,AUR,0.0030190782401684243
19,2023-11-03,QAUR,0.0030190782411988926
19,2023-11-06,AUR,-0.0005029024752550199
19,2023-11-06,QAUR,-0.000502902452655363
19,2023-11-07,AUR,0.002369827568478226
19,2023-11-07,QAUR,0.0023698275547877215
19,2023-11-08,AUR,0.0058761063058525775
19,2023-11-08,QAUR,0.0058761062846268575
19,2023-11-09,AUR,-0.008698136399096407
19,2023-11-09,QAUR,-0.0086981363744841
19,2023-11-10,AUR,0.004080451858757849
19,2023-11-10,QAUR,0.004080451842640033
19,2023-11-13,AUR,0.002161938067263178
19,2023-11-13,QAUR,0.0021619380642775095
19,2023-11-14,AUR,-0.001700282671436162
19,2023-11-14,QAUR,-0.0017002826472165078
19,2023-11-15,AUR,0.0003506338821868603
19,2023-11-15,QAUR,0.0003506338827401609
19,2023-11-16,AUR,0.0013955078806336813
19,2023-11-16,QAUR,0.0013955078538430707
19,2023-11-17,AUR,-0.007541678884558818
19,2023-11-17,QAUR,-0.007541678869358021
19,2023-11-20,AUR,0.0017865161924998517
19,2023-11-20,QAUR,0.0017865161938284946
19,2023-11-21,AUR,-0.004915923098099233
19,2023-11-21,QAUR,-0.004915923081791019
19,2023-11-22,AUR,0.004328898418699481
19,2023-11-22,QAUR,0.0043288984018035916
19,2023-11-23,AUR,-0.001563932335431472
19,2023-11-23,QAUR,-0.0015639323420026756
19,2023-11-24,AUR,-0.0028898663641820912
19,2023-11-24,QAUR,-0.0028898663391071834
19,2023-11-27,AUR,0.00012265538551186825
19,2023-11-27,QAUR,0.0001226554134118364
19,2023-11-28,AUR,0.0029902530856957023
19,2023-11-28,QAUR,0.0029902530639400473
19,2023-11-29,AUR,-0.0025803451092659474
19,2023-11-29,QAUR,-0.002580345120216972
19,2023-11-30,AUR,-0.0010003449326263405
19,2023-11-30,QAUR,-0.0010003449505180013
19,2023-12-01,AUR,-0.0005274043923807895
19,2023-12-01,QAUR,-0.0005274043915882791
20,2023-12-04,AUR,0.00020831417304394012
20,2023-12-04,QAUR,0.00020831417304393958
20,2023-12-05,AUR,0.00990097653463286
20,2023-12-05,QAUR,0.00990097653463286
20,2023-12-06,AUR,-0.004279714441272209
20,2023-12-06,QAUR,-0.004279714441272209
20,2023-12-07,AUR,-0.004704848984587946
20,2023-12-07,QAUR,-0.004704848984587946
20,2023-12-08,AUR,0.009855797661456403
20,2023-12-08,QAUR,0.009855797661456403
20,2023-12-11,AUR,-6.211305453508833e-05
20,2023-12-11,QAUR,-6.211305453508833e-05
20,2023-12-12,AUR,0.00285025381134876
20,2023-12-12,QAUR,0.00285025381134876
20,2023-12-13,AUR,0.0029204593080720746
20,2023-12-13,QAUR,0.0029204593080720746
20,2023-12-14,AUR,0.0012775102460704118
20,2023-12-14,QAUR,0.0012775102460704118
20,2023-12-15,AUR,0.0023886483850635034
20,2023-12-15,QAUR,0.0023886483850635034
20,2023-12-18,AUR,-0.011153489084837397
20,2023-12-18,QAUR,-0.011153489084837397
20,2023-12-19,AUR,0.002665407841265866
20,2023-12-19,QAUR,0.002665407841265866
20,2023-12-20,AUR,0.011552754843086838
20,2023-12-20,QAUR,0.011552754843086838
20,2023-12-21,AUR,-0.003153708337370535
20,2023-12-21,QAUR,-0.003153708337370535
20,2023-12-22,AUR,0.0019536378136975068
20,2023-12-22,QAUR,0.0019536378136975068
20,2023-12-25,AUR,-2.700640362630548e-05
20,2023-12-25,QAUR,-2.700640362630548e-05
20,2023-12-26,AUR,-0.002090212171709507
20,2023-12-26,QAUR,-0.002090212171709507
20,2023-12-27,AUR,0.0032115974301675254
20,2023-12-27,QAUR,0.0032115974301675254
20,2023-12-28,AUR,0.0038566955267372114
20,2023-12-28,QAUR,0.0038566955267372114
20,2023-12-29,AUR,0.0026664483194945255
20,2023-12-29,QAUR,0.0026664483194945255
21,2024-01-02,AUR,-0.0024280114831841133
21,2024-01-02,QAUR,-0.0024280114831841133
21,2024-01-03,AUR,-0.009316058011954686
21,2024-01-03,QAUR,-0.009316058011954686
21,2024-01-04,AUR,0.005003276628382786
21,2024-01-04,QAUR,0.005003276628382786
21,2024-01-05,AUR,-0.0008788794303847493
21,2024-01-05,QAUR,-0.0008788794303847493
21,2024-01-08,AUR,-0.003811492437253199
21,2024-01-08,QAUR,-0.003811492437253199
21,2024-01-09,AUR,-0.0009428752899441401
21,2024-01-09,QAUR,-0.0009428752899441401
21,2024-01-10,AUR,0.0024558723908734066
21,2024-01-10,QAUR,0.0024558723908734066
21,2024-01-11,AUR,0.0010210929906112405
21,2024-01-11,QAUR,0.0010210929906112405
21,2024-01-12,AUR,-0.006380042411198666
21,2024-01-12,QAUR,-0.006380042411198666
21,2024-01-15,AUR,0.008614395779827087
21,2024-01-15,QAUR,0.008614395779827087
21,2024-01-16,AUR,0.004109909983357075
21,2024-01-16,QAUR,0.004109909983357075
21,2024-01-17,AUR,-0.0025137325239667748
21,2024-01-17,QAUR,-0.0025137325239667748
21,2024-01-18,AUR,-0.0005606926372420572
21,2024-01-18,QAUR,-0.0005606926372420572
21,2024-01-19,AUR,0.008724622271533306
21,2024-01-19,QAUR,0.008724622271533306
21,2024-01-22,AUR,0.00034252542846966935
21,2024-01-22,QAUR,0.00034252542846966935
21,2024-01-23,AUR,0.006365297750015719
21,2024-01-23,QAUR,0.006365297750015719
21,2024-01-24,AUR,3.581119900161311e-05
21,2024-01-24,QAUR,3.581119900161311e-05
21,2024-01-25,AUR,-0.00780880456624535
21,2024-01-25,QAUR,-0.00780880456624535
21,2024-01-26,AUR,0.0018698821856577422
21,2024-01-26,QAUR,0.0018698821856577422
21,2024-01-29,AUR,0.002550296132391124
21,2024-01-29,QAUR,0.002550296132391124
21,2024-01-30,AUR,0.013923146621103031
21,2024-01-30,QAUR,0.013923146621103031
21,2024-01-31,AUR,-0.001094239200868006
21,2024-01-31,QAUR,-0.001094239200868006
21,2024-02-01,AUR,-0.0008080689558078741
21,2024-02-01,QAUR,-0.0008080689558078741
22,2024-02-02,AUR,-0.00046847188734231576
22,2024-02-02,QAUR,-0.00046847188734231576
22,2024-02-05,AUR,-0.00046235255723416893
22,2024-02-05,QAUR,-0.00046235255723416893
22,2024-02-06,AUR,-0.0024316696383377733
22,2024-02-06,QAUR,-0.0024316696383377733
22,2024-02-07,AUR,0.0024527243353233614
22,2024-02-07,QAUR,0.0024527243353233614
22,2024-02-15,AUR,0.0010567790618129687
22,2024-02-15,QAUR,0.0010567790618129687
22,2024-02-16,AUR,0.0012218320284682921
22,2024-02-16,QAUR,0.0012218320284682921
22,2024-02-19,AUR,0.0024981188415619726
22,2024-02-19,QAUR,0.0024981188415619726
22,2024-02-20,AUR,0.0041189957648304345
22,2024-02-20,QAUR,0.0041189957648304345
22,2024-02-21,AUR,0.00042885173988315654
22,2024-02-21,QAUR,0.00042885173988315654
22,2024-02-22,AUR,-0.004651909242444519
22,2024-02-22,QAUR,-0.004651909242444519
22,2024-02-23,AUR,-0.00289972462476758
22,2024-02-23,QAUR,-0.00289972462476758
22,2024-02-26,AUR,0.006984461186201459
22,2024-02-26,QAUR,0.006984461186201459
22,2024-02-27,AUR,0.006413820198233442
22,2024-02-27,QAUR,0.006413820198233442
22,2024-02-28,AUR,0.016000266978067695
22,2024-02-28,QAUR,0.016000266978067695
22,2024-02-29,AUR,0.0004124220437950064
22,2024-02-29,QAUR,0.0004124220437950064
22,2024-03-01,AUR,0.0014209230941234358
22,2024-03-01,QAUR,0.0014209230941234358
23,2024-03-04,AUR,0.018967792232073007
23,2024-03-04,QAUR,0.018873904281073703
23,2024-03-05,AUR,-0.004419762197472735
23,2024-03-05,QAUR,-0.0026781278574237472
23,2024-03-06,AUR,-0.004943736127495319
23,2024-03-06,QAUR,-0.004484078958178474
23,2024-03-07,AUR,0.004083446279698574
23,2024-03-07,QAUR,0.001553229970642321
23,2024-03-08,AUR,-0.0015854243251009243
23,2024-03-08,QAUR,-0.0013632310454095042
23,2024-03-11,AUR,3.0487804878050163e-05
23,2024-03-11,QAUR,0.000182926829268288
23,2024-03-12,AUR,3.9385622841966414e-05
23,2024-03-12,QAUR,-0.001140392345267334
23,2024-03-13,AUR,0.016664309157113498
23,2024-03-13,QAUR,0.01585960024739004
23,2024-03-14,AUR,0.005215552298526181
23,2024-03-14,QAUR,0.002557819910534471
23,2024-03-15,AUR,0.00514938960067084
23,2024-03-15,QAUR,0.0024386402212450116
23,2024-03-18,AUR,-0.007758914699017042
23,2024-03-18,QAUR,-0.005313305462537761
23,2024-03-19,AUR,0.003487613962011551
23,2024-03-19,QAUR,0.0009764032421481852
23,2024-03-20,AUR,0.001192379837313116
23,2024-03-20,QAUR,0.005236855068870061
23,2024-03-21,AUR,0.002501833214393073
23,2024-03-21,QAUR,-0.0016594074961743244
23,2024-03-22,AUR,0.0044533971916412545
23,2024-03-22,QAUR,0.0038984078152057462
23,2024-03-25,AUR,-0.003556319075697876
23,2024-03-25,QAUR,-0.0008591823284811667
23,2024-03-26,AUR,0.0026316639168192614
23,2024-03-26,QAUR,0.002241683775939371
23,2024-03-27,AUR,0.0004443578458014847
23,2024-03-27,QAUR,-0.0009364051704445407
23,2024-03-28,AUR,-0.001688570446358519
23,2024-03-28,QAUR,-0.0013385969793103468
23,2024-03-29,AUR,-0.0020018785560305327
23,2024-03-29,QAUR,0.0016433504063614018
23,2024-04-01,AUR,0.007033118724409705
23,2024-04-01,QAUR,0.0010686061069744542
24,2024-04-02,AUR,-0.0032621145785205518
24,2024-04-02,QAUR,-0.0032621145785205518
24,2024-04-03,AUR,-0.0001282230885301743
24,2024-04-03,QAUR,-0.0001282230885301743
24,2024-04-04,AUR,-0.0011845770463212466
24,2024-04-04,QAUR,-0.0011845770463212466
24,2024-04-05,AUR,-0.0044552172535487315
