fold,decision_time,strategy,ticker,weight,pre_trade_weight
0,2022-04-30,equal_weight_universe,HAX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HBC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HCD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HCM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HDB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HDG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HHP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HHS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HID,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HII,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HMC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HNG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HPG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HPX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HQC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HSG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HSL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HT1,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HTI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HTN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HUB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HVH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,HVN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ICT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,IDI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,IJC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ILB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,IMP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ITC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ITD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,JVC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KBC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KDH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KHP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KMR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KOS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,KSB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LCG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LCM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LDG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LGL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LHG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LPB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,LSS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MBB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MCG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MHC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MIG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MSB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MSH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MSN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,MWG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NAF,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NBB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NCT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NHA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NHH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NKG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NLG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NSC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NT2,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NTL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NVL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,NVT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,OCB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,OGC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,OPC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,ORS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PAN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PC1,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PDR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PET,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PGC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PGD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PGI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PHC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PHR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PIT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PLP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PLX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PNJ,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,POM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,POW,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PPC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PTB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PTC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PTL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PVD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PVT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PXI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,PXS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,QBS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,QCG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,RAL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,REE,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SAB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SAM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SAV,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SBT,0.003401360544217687,0.0
