cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,calmar,positive_day_ratio,observations,strategy,regime
-0.5176873868366473,-0.6851485218474063,0.4191251850534911,-2.6111498398520223,-2.3101249842501863,-0.5049365780317341,-1.356900156685314,0.4276729559748428,159,xgboost_topk_exact,bear_high_vol
-0.04344605689695136,-0.5504578759180725,0.169686310502267,-4.799162979794969,-3.993003481641196,-0.0639812361907407,-8.603426702745299,0.42857142857142855,14,xgboost_topk_exact,bear_low_vol
0.05527645080143295,0.6522850333747761,0.3322228226907305,1.5836144198995792,3.0479083281261823,-0.09242711097336809,7.05729116171039,0.5925925925925926,27,xgboost_topk_exact,bull_high_vol
0.22893661408982657,0.19399213770874857,0.15604468850103315,1.0252659406095288,1.306711383368108,-0.11067461623739883,1.7528150926011103,0.49829351535836175,293,xgboost_topk_exact,bull_low_vol
0.301686347279321,0.7088598764285952,0.22128620410721575,2.3982808129045066,5.766251891396411,-0.08746281661833122,8.104699846586305,0.4838709677419355,124,xgboost_topk_exact,sideway_high_vol
-0.26406314270996933,-0.21159346746623586,0.24584038349659676,-0.9629536263536149,-1.1050552785643655,-0.29922458902936433,-0.7071393034663712,0.4646153846153846,325,xgboost_topk_exact,sideway_low_vol
-0.5296055254621372,-0.6973898399065057,0.4116770077755867,-2.761497477103827,-2.3041322816668384,-0.5171697942703251,-1.3484736495302343,0.44654088050314467,159,xgboost_xy_qaoa,bear_high_vol
-0.09711108192226603,-0.8409924277947156,0.3259339991944254,-5.554970424389944,-2.386922890609885,-0.1164941872335622,-7.219179323587951,0.42857142857142855,14,xgboost_xy_qaoa,bear_low_vol
0.05434134375637645,0.6386701525350476,0.33797867700903855,1.5374963599064355,2.855763578082952,-0.09410877490975189,6.78651011180963,0.5555555555555556,27,xgboost_xy_qaoa,bull_high_vol
0.2667693958049353,0.22553837258372988,0.15794556628166842,1.1800559069696896,1.529915610739108,-0.11782897056739694,1.914116464717175,0.49829351535836175,293,xgboost_xy_qaoa,bull_low_vol
0.36081621589788004,0.8703163213828116,0.2283371056979287,2.7274181038951415,6.6006179990137515,-0.06704399439501751,12.98127191311099,0.4838709677419355,124,xgboost_xy_qaoa,sideway_high_vol
-0.2815302907569228,-0.2261419025866952,0.25101225643551717,-1.0126117908429926,-1.2325389883340279,-0.33056891287060675,-0.6840991205825002,0.4584615384615385,325,xgboost_xy_qaoa,sideway_low_vol
