sensitivity_factor,fold,depth_p,shots,seed,cardinality,candidate_size,qubit_budget,uniform_probability_noise_proxy,depolarizing_probability,readout_error_probability,noise_model,transaction_cost_bps,energy,optimality_gap,feasibility_rate,runtime_seconds,net_cumulative_return
core_partial_factorial,0,3,256,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.019690899993292987,0.01769713689952712
core_partial_factorial,0,3,256,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.019690899993292987,0.016169063120397897
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.05486624627413408,0.0,1.0,0.023768300015944988,0.018715852752278606
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.023768300015944988,0.01769713689952712
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.023768300015944988,0.016169063120397897
core_partial_factorial,0,3,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.05486624627413408,0.0,0.8671875,0.018692599987844005,0.018715852752278606
core_partial_factorial,0,3,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.05486624627413408,0.0,0.8671875,0.018692599987844005,0.01769713689952712
core_partial_factorial,0,3,256,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.05486624627413408,0.0,0.8671875,0.018692599987844005,0.016169063120397897
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.051687515871221994,0.05793599195709358,0.87890625,0.023305099981371313,-0.08516853211550246
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.051687515871221994,0.05793599195709358,0.87890625,0.023305099981371313,-0.08608336358338675
core_partial_factorial,0,3,256,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.051687515871221994,0.05793599195709358,0.87890625,0.023305099981371313,-0.08745561078521324
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.0,0.0,ideal,0,-0.035453976756293026,0.20337958290709182,1.0,0.019521999987773597,-0.032079952183584726
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.0,0.0,ideal,10,-0.035453976756293026,0.20337958290709182,1.0,0.019521999987773597,-0.03304787223140082
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.0,0.0,ideal,25,-0.035453976756293026,0.20337958290709182,1.0,0.019521999987773597,-0.03449975230312574
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.0,0.0,ideal,0,-0.04147747416269763,0.06803676793610187,1.0,0.020880800002487376,-0.030543064186334457
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.0,0.0,ideal,10,-0.04147747416269763,0.06803676793610187,1.0,0.020880800002487376,-0.03151252112214731
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.0,0.0,ideal,25,-0.04147747416269763,0.06803676793610187,1.0,0.020880800002487376,-0.03296670652586786
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.035453976756293026,0.20337958290709182,0.8515625,0.02379330000258051,-0.032079952183584726
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.035453976756293026,0.20337958290709182,0.8515625,0.02379330000258051,-0.03304787223140082
core_partial_factorial,0,3,256,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.035453976756293026,0.20337958290709182,0.8515625,0.02379330000258051,-0.03449975230312574
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.04229910537872364,0.0495754199612925,0.8828125,0.02492670001811348,-0.023291867775551478
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.04229910537872364,0.0495754199612925,0.8828125,0.02492670001811348,-0.02426857590777587
core_partial_factorial,0,3,256,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.04229910537872364,0.0495754199612925,0.8828125,0.02492670001811348,-0.02573363810611251
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.05486624627413408,0.0,1.0,0.048146800021640956,0.018715852752278606
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.048146800021640956,0.01769713689952712
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.048146800021640956,0.016169063120397897
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.05486624627413408,0.0,1.0,0.04997769999317825,0.018715852752278606
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.04997769999317825,0.01769713689952712
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.04997769999317825,0.016169063120397897
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.05486624627413408,0.0,0.8671875,0.031980899977497756,0.018715852752278606
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.05486624627413408,0.0,0.8671875,0.031980899977497756,0.01769713689952712
core_partial_factorial,0,3,1024,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.05486624627413408,0.0,0.8671875,0.031980899977497756,0.016169063120397897
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.05486624627413408,0.0,0.8662109375,0.0357240000157617,0.018715852752278606
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.05486624627413408,0.0,0.8662109375,0.0357240000157617,0.01769713689952712
core_partial_factorial,0,3,1024,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.05486624627413408,0.0,0.8662109375,0.0357240000157617,0.016169063120397897
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.0,0.0,ideal,0,-0.035453976756293026,0.20337958290709182,1.0,0.06320020000566728,-0.032079952183584726
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.0,0.0,ideal,10,-0.035453976756293026,0.20337958290709182,1.0,0.06320020000566728,-0.03304787223140082
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.0,0.0,ideal,25,-0.035453976756293026,0.20337958290709182,1.0,0.06320020000566728,-0.03449975230312574
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.0,0.0,ideal,0,-0.04147747416269763,0.06803676793610187,1.0,0.04962600002181716,-0.030543064186334457
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.0,0.0,ideal,10,-0.04147747416269763,0.06803676793610187,1.0,0.04962600002181716,-0.03151252112214731
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.0,0.0,ideal,25,-0.04147747416269763,0.06803676793610187,1.0,0.04962600002181716,-0.03296670652586786
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.029570597923338993,0.3355740538378974,0.869140625,0.036045400018338114,-0.09181716512928284
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.029570597923338993,0.3355740538378974,0.869140625,0.036045400018338114,-0.09272534796415366
core_partial_factorial,0,3,1024,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.029570597923338993,0.3355740538378974,0.869140625,0.036045400018338114,-0.09408762221645983
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.04147747416269763,0.06803676793610187,0.865234375,0.03538190000108443,-0.030543064186334457
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.04147747416269763,0.06803676793610187,0.865234375,0.03538190000108443,-0.03151252112214731
core_partial_factorial,0,3,1024,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.04147747416269763,0.06803676793610187,0.865234375,0.03538190000108443,-0.03296670652586786
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.0,0.0,ideal,0,-0.05486624627413408,0.0,1.0,0.05838460000813939,0.018715852752278606
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.05838460000813939,0.01769713689952712
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.05838460000813939,0.016169063120397897
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.0,0.0,ideal,0,-0.05486624627413408,0.0,1.0,0.11287869999068789,0.018715852752278606
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.0,0.0,ideal,10,-0.05486624627413408,0.0,1.0,0.11287869999068789,0.01769713689952712
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.0,0.0,ideal,25,-0.05486624627413408,0.0,1.0,0.11287869999068789,0.016169063120397897
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.05486624627413408,0.0,0.86279296875,0.08144380000885576,0.018715852752278606
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.05486624627413408,0.0,0.86279296875,0.08144380000885576,0.01769713689952712
core_partial_factorial,0,3,2048,11,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.05486624627413408,0.0,0.86279296875,0.08144380000885576,0.016169063120397897
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.05486624627413408,0.0,0.86083984375,0.06999369998811744,0.018715852752278606
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.05486624627413408,0.0,0.86083984375,0.06999369998811744,0.01769713689952712
core_partial_factorial,0,3,2048,23,3,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.05486624627413408,0.0,0.86083984375,0.06999369998811744,0.016169063120397897
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.0,0.0,ideal,0,-0.035453976756293026,0.20337958290709182,1.0,0.08881750001455657,-0.032079952183584726
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.0,0.0,ideal,10,-0.035453976756293026,0.20337958290709182,1.0,0.08881750001455657,-0.03304787223140082
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.0,0.0,ideal,25,-0.035453976756293026,0.20337958290709182,1.0,0.08881750001455657,-0.03449975230312574
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.0,0.0,ideal,0,-0.04147747416269763,0.06803676793610187,1.0,0.05563859999529086,-0.030543064186334457
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.0,0.0,ideal,10,-0.04147747416269763,0.06803676793610187,1.0,0.05563859999529086,-0.03151252112214731
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.0,0.0,ideal,25,-0.04147747416269763,0.06803676793610187,1.0,0.05563859999529086,-0.03296670652586786
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.029570597923338993,0.3355740538378974,0.8642578125,0.05375230000936426,-0.09181716512928284
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.029570597923338993,0.3355740538378974,0.8642578125,0.05375230000936426,-0.09272534796415366
core_partial_factorial,0,3,2048,11,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.029570597923338993,0.3355740538378974,0.8642578125,0.05375230000936426,-0.09408762221645983
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.04147747416269763,0.06803676793610187,0.86279296875,0.07718059999751858,-0.030543064186334457
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.04147747416269763,0.06803676793610187,0.86279296875,0.07718059999751858,-0.03151252112214731
core_partial_factorial,0,3,2048,23,4,7,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.04147747416269763,0.06803676793610187,0.86279296875,0.07718059999751858,-0.03296670652586786
candidate_size_and_qubit_budget,0,2,1024,11,4,5,5,0.0,0.0,0.0,ideal,10,-0.04147747416269763,0.0,1.0,0.06119949999265373,-0.03151252112214731
candidate_size_and_qubit_budget,0,2,1024,23,4,5,5,0.0,0.0,0.0,ideal,10,-0.04147747416269763,0.0,1.0,0.052466100023593754,-0.03151252112214731
candidate_size_and_qubit_budget,0,2,1024,11,4,7,7,0.0,0.0,0.0,ideal,10,-0.04275249952056319,0.03938804287656514,1.0,0.04860579999512993,-0.022133917816340776
candidate_size_and_qubit_budget,0,2,1024,23,4,7,7,0.0,0.0,0.0,ideal,10,-0.04229910537872364,0.0495754199612925,1.0,0.08254410000517964,-0.02426857590777587
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.0,0.0,ideal,0,-0.026297360216705423,0.05384182264869719,1.0,0.026349299994762987,0.00019319711776777382
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.0,0.0,ideal,10,-0.026297360216705423,0.05384182264869719,1.0,0.026349299994762987,-0.0008069960793499753
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.0,0.0,ideal,25,-0.026297360216705423,0.05384182264869719,1.0,0.026349299994762987,-0.002307285875026488
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.0,0.0,ideal,0,-0.027793830721176777,0.0,1.0,0.025792200001887977,0.024979524979524825
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.0,0.0,ideal,10,-0.027793830721176777,0.0,1.0,0.025792200001887977,0.02395454545454534
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.0,0.0,ideal,25,-0.027793830721176777,0.0,1.0,0.025792200001887977,0.02241707616707611
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.027518547267343763,0.009904480479308832,0.84375,0.024958499998319894,-0.024786327861757274
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.027518547267343763,0.009904480479308832,0.84375,0.024958499998319894,-0.025761541533895427
core_partial_factorial,22,1,256,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.027518547267343763,0.009904480479308832,0.84375,0.024958499998319894,-0.027224362042102546
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.027518547267343763,0.009904480479308832,0.87109375,0.02519010001560673,-0.024786327861757274
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.027518547267343763,0.009904480479308832,0.87109375,0.02519010001560673,-0.025761541533895427
core_partial_factorial,22,1,256,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.027518547267343763,0.009904480479308832,0.87109375,0.02519010001560673,-0.027224362042102546
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.035224300023401156,0.00014489783832583036
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.035224300023401156,-0.000855247059512676
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.035224300023401156,-0.0023554644062696584
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.04163160000462085,0.00014489783832583036
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.04163160000462085,-0.000855247059512676
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.04163160000462085,-0.0023554644062696584
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.027581469401970288,0.12294642923543843,0.84765625,0.03655679998337291,0.03672734904402053
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.027581469401970288,0.12294642923543843,0.84765625,0.03655679998337291,0.03569062169497639
core_partial_factorial,22,1,256,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.027581469401970288,0.12294642923543843,0.84765625,0.03655679998337291,0.03413553067141062
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.03048014188108478,0.03077254933292146,0.8671875,0.04936059997999109,0.012532281522541933
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.03048014188108478,0.03077254933292146,0.8671875,0.04936059997999109,0.011519749241019284
core_partial_factorial,22,1,256,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.03048014188108478,0.03077254933292146,0.8671875,0.04936059997999109,0.010000950818735754
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.0,0.0,ideal,0,-0.026297360216705423,0.05384182264869719,1.0,0.08122190000722185,0.00019319711776777382
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.0,0.0,ideal,10,-0.026297360216705423,0.05384182264869719,1.0,0.08122190000722185,-0.0008069960793499753
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.0,0.0,ideal,25,-0.026297360216705423,0.05384182264869719,1.0,0.08122190000722185,-0.002307285875026488
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.0,0.0,ideal,0,-0.027793830721176777,0.0,1.0,0.04586749998270534,0.024979524979524825
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.0,0.0,ideal,10,-0.027793830721176777,0.0,1.0,0.04586749998270534,0.02395454545454534
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.0,0.0,ideal,25,-0.027793830721176777,0.0,1.0,0.04586749998270534,0.02241707616707611
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.02756087300466708,0.008381633997785706,0.845703125,0.03727569998591207,0.07145388395388386
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.02756087300466708,0.008381633997785706,0.845703125,0.03727569998591207,0.07038243006993006
core_partial_factorial,22,1,1024,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.02756087300466708,0.008381633997785706,0.845703125,0.03727569998591207,0.06877524924399903
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.027518547267343763,0.009904480479308832,0.8525390625,0.03942960000131279,-0.024786327861757274
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.027518547267343763,0.009904480479308832,0.8525390625,0.03942960000131279,-0.025761541533895427
core_partial_factorial,22,1,1024,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.027518547267343763,0.009904480479308832,0.8525390625,0.03942960000131279,-0.027224362042102546
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.07163999998010695,0.00014489783832583036
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.07163999998010695,-0.000855247059512676
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.07163999998010695,-0.0023554644062696584
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.05567030000383966,0.00014489783832583036
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.05567030000383966,-0.000855247059512676
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.05567030000383966,-0.0023554644062696584
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.031009669976649785,0.01393426924529744,0.849609375,0.05415240000002086,0.05359041296541278
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.031009669976649785,0.01393426924529744,0.849609375,0.05415240000002086,0.05253682255244718
core_partial_factorial,22,1,1024,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.031009669976649785,0.01393426924529744,0.849609375,0.05415240000002086,0.05095643693299956
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0314478731077389,0.0,0.853515625,0.05815460000303574,0.00014489783832583036
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0314478731077389,0.0,0.853515625,0.05815460000303574,-0.000855247059512676
core_partial_factorial,22,1,1024,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0314478731077389,0.0,0.853515625,0.05815460000303574,-0.0023554644062696584
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.0,0.0,ideal,0,-0.026297360216705423,0.05384182264869719,1.0,0.11334720000741072,0.00019319711776777382
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.0,0.0,ideal,10,-0.026297360216705423,0.05384182264869719,1.0,0.11334720000741072,-0.0008069960793499753
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.0,0.0,ideal,25,-0.026297360216705423,0.05384182264869719,1.0,0.11334720000741072,-0.002307285875026488
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.0,0.0,ideal,0,-0.027793830721176777,0.0,1.0,0.1327838999859523,0.024979524979524825
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.0,0.0,ideal,10,-0.027793830721176777,0.0,1.0,0.1327838999859523,0.02395454545454534
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.0,0.0,ideal,25,-0.027793830721176777,0.0,1.0,0.1327838999859523,0.02241707616707611
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.026297360216705423,0.05384182264869719,0.84619140625,0.1190583000134211,0.00019319711776777382
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.026297360216705423,0.05384182264869719,0.84619140625,0.1190583000134211,-0.0008069960793499753
core_partial_factorial,22,1,2048,11,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.026297360216705423,0.05384182264869719,0.84619140625,0.1190583000134211,-0.002307285875026488
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.027518547267343763,0.009904480479308832,0.84375,0.08906679999199696,-0.024786327861757274
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.027518547267343763,0.009904480479308832,0.84375,0.08906679999199696,-0.025761541533895427
core_partial_factorial,22,1,2048,23,3,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.027518547267343763,0.009904480479308832,0.84375,0.08906679999199696,-0.027224362042102546
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.08878079999703914,0.00014489783832583036
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.08878079999703914,-0.000855247059512676
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.08878079999703914,-0.0023554644062696584
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.0,0.0,ideal,0,-0.0314478731077389,0.0,1.0,0.08876459999009967,0.00014489783832583036
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.0,0.0,ideal,10,-0.0314478731077389,0.0,1.0,0.08876459999009967,-0.000855247059512676
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.0,0.0,ideal,25,-0.0314478731077389,0.0,1.0,0.08876459999009967,-0.0023554644062696584
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.031009669976649785,0.01393426924529744,0.8525390625,0.08692240001983009,0.05359041296541278
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.031009669976649785,0.01393426924529744,0.8525390625,0.08692240001983009,0.05253682255244718
core_partial_factorial,22,1,2048,11,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.031009669976649785,0.01393426924529744,0.8525390625,0.08692240001983009,0.05095643693299956
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,0,-0.0314478731077389,0.0,0.84912109375,0.10469380000722595,0.00014489783832583036
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,10,-0.0314478731077389,0.0,0.84912109375,0.10469380000722595,-0.000855247059512676
core_partial_factorial,22,1,2048,23,4,8,8,0.0,0.02,0.02,phenomenological_depolarizing_plus_readout_sampling,25,-0.0314478731077389,0.0,0.84912109375,0.10469380000722595,-0.0023554644062696584
core_partial_factorial,22,2,256,11,3,8,8,0.0,0.0,0.0,ideal,0,-0.027793830721176777,0.0,1.0,0.05410479998681694,0.024979524979524825
core_partial_factorial,22,2,256,11,3,8,8,0.0,0.0,0.0,ideal,10,-0.027793830721176777,0.0,1.0,0.05410479998681694,0.02395454545454534
core_partial_factorial,22,2,256,11,3,8,8,0.0,0.0,0.0,ideal,25,-0.027793830721176777,0.0,1.0,0.05410479998681694,0.02241707616707611
core_partial_factorial,22,2,256,23,3,8,8,0.0,0.0,0.0,ideal,0,-0.019487174368245357,0.298866911724533,1.0,0.060820700018666685,0.060541228910764744
core_partial_factorial,22,2,256,23,3,8,8,0.0,0.0,0.0,ideal,10,-0.019487174368245357,0.298866911724533,1.0,0.060820700018666685,0.05948068768185366
