config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
C2_NMV_X,45,AUR,6.905636086768355,0.10619434478433733,0.30000000000000004,0.44850203436351005,True,0.8181818181818182
C2_NMV_X,45,QAUR,7.0408963122667485,0.08712942469722376,0.19999999999999996,0.41550673638478447,True,0.8181818181818182
C2_NMV_X,46,AUR,6.742847974977877,0.07581156111602727,0.4,0.7814979656364887,True,1.0
C2_NMV_X,46,QAUR,6.742847974977877,0.07581156111602727,0.4,0.9799999999999995,True,1.0
C2_NMV_X,47,AUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.9599999999999995,True,1.0
C2_NMV_X,47,QAUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.9599999999999995,True,1.0
C2_NMV_X,48,AUR,6.419045659509933,0.09968919984746591,0.6,0.7699999999999992,True,1.0
C2_NMV_X,48,QAUR,6.419045659509933,0.09968919984746591,0.6,0.7699999999999992,True,1.0
C2_NMV_X,49,AUR,6.903426260095089,0.11814886527801446,0.4,0.7499999999999983,True,1.0
C2_NMV_X,49,QAUR,6.903426260095089,0.11814886527801446,0.4,0.7499999999999983,True,1.0
C2_NMV_X,50,AUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.5108856368154966,True,1.0
C2_NMV_X,50,QAUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.5108856368154966,True,1.0
C2_NMV_X,51,AUR,7.5815149296390425,0.10929297859873144,0.0,0.48000000000000065,True,1.0
C2_NMV_X,51,QAUR,7.5815149296390425,0.10929297859873144,0.0,0.48000000000000065,True,1.0
C2_NMV_M,45,AUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.7300000000000002,True,1.0
C2_NMV_M,45,QAUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.7300000000000002,True,1.0
C2_NMV_M,46,AUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.7100000000000002,True,1.0
C2_NMV_M,46,QAUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.7100000000000002,True,1.0
C2_NMV_M,47,AUR,6.864582302770018,0.07609282160666271,0.4,0.9599999999999994,True,1.0
C2_NMV_M,47,QAUR,6.864582302770018,0.07609282160666271,0.4,0.9599999999999994,True,1.0
C2_NMV_M,48,AUR,6.609440136609296,0.09844685417396924,0.4,0.4800000000000003,True,1.0
