config_id,market_gate_lookback,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
C2_NMVT_X,20,observed_2026,AUR,160,0.006380240337590548,0.010067294758400847,0.11284611192986059,0.08921259745890195,0.07298371756788065,-0.07483292327411017
C2_NMVT_X,20,observed_2026,QAUR,160,0.00035251329319208047,0.0005552647029947178,0.10424341024927582,0.005326616825628795,0.004753715259041041,-0.08538586478099108
C2_NMVT_X,30,development_2022_2024,AUR,604,0.12762284415860337,0.05138973355794629,0.10149655177909636,0.5063199946909942,0.43753779846682755,-0.23143809988992525
C2_NMVT_X,30,development_2022_2024,QAUR,604,0.12514400193191832,0.05042481473054039,0.10147056830879371,0.4969403007292553,0.42997810656873614,-0.23143809988992525
C2_NMVT_X,30,historical_holdout_2024_2025,AUR,312,0.1560941032588672,0.12429197770841305,0.12638150903347337,0.9834664790677022,1.1026403472338004,-0.12838269282255366
C2_NMVT_X,30,historical_holdout_2024_2025,QAUR,312,0.13981120153855886,0.11148476148833808,0.12334407500901762,0.9038517778838383,0.9938481606466147,-0.12838269282255366
C2_NMVT_X,30,observed_2026,AUR,160,0.00789191153433233,0.012457931413576873,0.12524267117383267,0.0994703426301542,0.09746618465229404,-0.07483292327410984
C2_NMVT_X,30,observed_2026,QAUR,160,-0.005331518521786038,-0.008384260695724066,0.11920024394510033,-0.0703376135671801,-0.07246424529933378,-0.0853858647809903
C2_NMVT_X,40,development_2022_2024,AUR,604,0.06873456685609192,0.02812291617273699,0.09814770725692822,0.2865366594771046,0.22886176808768877,-0.23143809988992525
C2_NMVT_X,40,development_2022_2024,QAUR,604,0.06839437180333952,0.02798636134257393,0.0981520411461038,0.28513274931200816,0.22776808494679338,-0.23143809988992525
C2_NMVT_X,40,historical_holdout_2024_2025,AUR,312,0.1303987381603977,0.10406541453630203,0.12361814559659585,0.8418296038503892,0.8995452911008697,-0.12838269282255366
C2_NMVT_X,40,historical_holdout_2024_2025,QAUR,312,0.07126465291567219,0.05717624397189569,0.11927813770010544,0.47935225242743834,0.49367370493660573,-0.12838269282255366
C2_NMVT_X,40,observed_2026,AUR,160,-0.011472432880735295,-0.018009386832928076,0.11975317606293738,-0.15038755066891152,-0.13102956783076614,-0.07483292327411062
C2_NMVT_X,40,observed_2026,QAUR,160,-0.02455340803645112,-0.03839767269108674,0.11350610374518659,-0.33828729402329655,-0.30955674678604034,-0.08226823450211829
C2_NMVT_M,0,development_2022_2024,AUR,604,-0.11270921837444958,-0.048667881524150136,0.1832389117280861,-0.2655979620549696,-0.2853756522192173,-0.42239058826188147
C2_NMVT_M,0,development_2022_2024,QAUR,604,-0.1110168834763331,-0.04791126658928524,0.1831692797826051,-0.261568242481211,-0.2802865850016753,-0.42239058826188147
C2_NMVT_M,0,historical_holdout_2024_2025,AUR,312,0.28216228511216856,0.22231946866121444,0.14790285572244483,1.5031452068675413,2.149677286999697,-0.11959045989628936
C2_NMVT_M,0,historical_holdout_2024_2025,QAUR,312,0.2810209303177744,0.22144055638596738,0.14499402642519188,1.5272391687130453,2.0948781280342854,-0.11959045995969786
C2_NMVT_M,0,observed_2026,AUR,160,0.03208173392484892,0.050992688280601994,0.14538281992943258,0.3507476901696731,0.47790649827460613,-0.0839687789700938
C2_NMVT_M,0,observed_2026,QAUR,160,0.03208173397401959,0.05099268835946469,0.1453828199026507,0.35074769077673507,0.4779064993410814,-0.0839687789642054
C2_NMVT_M,20,development_2022_2024,AUR,604,0.060711850026255565,0.024895812202482492,0.09725193500875766,0.25599297536075344,0.21347048366441307,-0.20437533419888032
C2_NMVT_M,20,development_2022_2024,QAUR,604,0.061142456385842925,0.02506938232643674,0.09728699520099415,0.25768482493105677,0.2149587699904538,-0.20437533419888032
C2_NMVT_M,20,historical_holdout_2024_2025,AUR,312,0.30969967396733145,0.24347969055611296,0.11475254141270384,2.121780376788746,3.1534218219754955,-0.06354552880486652
C2_NMVT_M,20,historical_holdout_2024_2025,QAUR,312,0.29217271618933904,0.23002167787347072,0.11036665807513468,2.084159128175088,2.9630745159788865,-0.06142217534921224
C2_NMVT_M,20,observed_2026,AUR,160,-0.03792674743988822,-0.05907973662323007,0.10566810513013267,-0.559106615477509,-0.49212483226572734,-0.09837928675748497
C2_NMVT_M,20,observed_2026,QAUR,160,-0.03792674740796553,-0.059079736574057296,0.10566810509917805,-0.5591066151759435,-0.4921248323116196,-0.09837928672983431
C2_NMVT_M,30,development_2022_2024,AUR,604,0.13506646072821082,0.05427984233047245,0.10083832974086908,0.5382858132414425,0.48342632088378334,-0.20437533419888032
C2_NMVT_M,30,development_2022_2024,QAUR,604,0.13723138064671403,0.0551183342027779,0.10070893519428907,0.5473033161997279,0.4891143718826899,-0.20437533419888032
C2_NMVT_M,30,historical_holdout_2024_2025,AUR,312,0.22945094334534666,0.18156889561114808,0.14180518151117286,1.2804108684621107,1.6167341057403013,-0.11959045989628936
C2_NMVT_M,30,historical_holdout_2024_2025,QAUR,312,0.21299790824287856,0.16878093513575987,0.13826440924857966,1.2207113605954505,1.4937706324642408,-0.11959045995969764
C2_NMVT_M,30,observed_2026,AUR,160,-0.05206801765040814,-0.08077029001948854,0.1240424562383351,-0.6511503598759489,-0.6783712907398004,-0.0983792867574852
C2_NMVT_M,30,observed_2026,QAUR,160,-0.05206801761893398,-0.08077028997141766,0.12404245621173304,-0.6511503596280585,-0.6783712908504843,-0.09837928672983398
C2_NMVT_M,40,development_2022_2024,AUR,604,0.0996244328296989,0.040418151729772145,0.09483917771076149,0.42617568715155424,0.35161762384914996,-0.20437533419888032
C2_NMVT_M,40,development_2022_2024,QAUR,604,0.10172175392927407,0.04124561909564339,0.0947020404453898,0.43553041625779754,0.35725972736821593,-0.20437533419888032
C2_NMVT_M,40,historical_holdout_2024_2025,AUR,312,0.21438188995230556,0.16985790050351923,0.13953355238691836,1.2173265683977803,1.4673150869047997,-0.11959045989628936
C2_NMVT_M,40,historical_holdout_2024_2025,QAUR,312,0.19922378566441368,0.1580494694221921,0.13583104202234786,1.1635740039172249,1.3586407530534907,-0.11959045995969764
C2_NMVT_M,40,observed_2026,AUR,160,-0.05080156457415497,-0.07883527968549275,0.10392538388931966,-0.7585757851946179,-0.6339352000793292,-0.07421100979371864
C2_NMVT_M,40,observed_2026,QAUR,160,-0.0508015645361477,-0.07883527962739934,0.10392538384451908,-0.7585757849626362,-0.6339352000961873,-0.07421100976488892
C3_EW_X,0,development_2022_2024,AUR,604,-0.27502769045747943,-0.1255731069289625,0.15474104052766602,-0.8115048632267107,-0.8748538169299414,-0.44099964485727317
C3_EW_X,0,development_2022_2024,QAUR,604,-0.2875996870098423,-0.1319319653638248,0.1551977759588549,-0.8500892783334846,-0.9130655263856435,-0.4506934641178465
C3_EW_X,0,historical_holdout_2024_2025,AUR,312,0.306475448348547,0.24100659304999383,0.13992839566397292,1.7223565803523704,2.1893774528560837,-0.1362586917149653
C3_EW_X,0,historical_holdout_2024_2025,QAUR,312,0.3156922084048117,0.24807307397304812,0.13591541296265422,1.82520192938833,2.282173563793138,-0.1362586917149653
C3_EW_X,0,observed_2026,AUR,160,0.011950649727848983,0.018886834087012305,0.14286571758525496,0.13219990356147973,0.16025456954671463,-0.09843071617240606
C3_EW_X,0,observed_2026,QAUR,160,0.038926994834936446,0.06199243620708694,0.14206771010798178,0.4363583826329585,0.554014281393883,-0.09843071617240573
C3_EW_X,20,development_2022_2024,AUR,604,-0.08584778032893514,-0.03675624302305769,0.08212697616075551,-0.4475538336040882,-0.3356808280873526,-0.2031542624110908
C3_EW_X,20,development_2022_2024,QAUR,604,-0.08584778032893514,-0.03675624302305769,0.08212697616075551,-0.4475538336040882,-0.3356808280873526,-0.2031542624110908
C3_EW_X,20,historical_holdout_2024_2025,AUR,312,0.28075246392201914,0.22123379913855912,0.09743564749076487,2.270563236720196,3.1052128014272946,-0.053104745842516454
C3_EW_X,20,historical_holdout_2024_2025,QAUR,312,0.3087026559624668,0.24271506691296363,0.09248730073927595,2.624306958608118,3.679494120806263,-0.03920942583847975
C3_EW_X,20,observed_2026,AUR,160,-0.04643600743875975,-0.07215377895526665,0.11568666476616934,-0.6237000530796426,-0.4844625374392979,-0.09347420154204511
C3_EW_X,20,observed_2026,QAUR,160,-0.034268020126560716,-0.05343778181214476,0.11074845436594544,-0.4825149219290287,-0.3867138949649084,-0.10167252229470947
C3_EW_X,30,development_2022_2024,AUR,604,-0.0068800243134760075,-0.0028762493568327274,0.08894637978931076,-0.0323368906485656,-0.026895903886197895,-0.19886389170640473
C3_EW_X,30,development_2022_2024,QAUR,604,-0.0068800243134760075,-0.0028762493568327274,0.08894637978931076,-0.0323368906485656,-0.026895903886197895,-0.19886389170640473
C3_EW_X,30,historical_holdout_2024_2025,AUR,312,0.19649231608415363,0.15591856297452833,0.13439345532607944,1.1601648502616622,1.2983105987738823,-0.1362586917149654
C3_EW_X,30,historical_holdout_2024_2025,QAUR,312,0.22260367714065632,0.17625094830007093,0.13087649164197301,1.3466967679896609,1.4924906137618499,-0.1362586917149654
C3_EW_X,30,observed_2026,AUR,160,-0.03140227820023589,-0.04901005938641689,0.1255735220844318,-0.39028975673282484,-0.35746841759868075,-0.09347420154204567
C3_EW_X,30,observed_2026,QAUR,160,-0.005581625364806997,-0.008776941606447264,0.12475913608346827,-0.07035109317024431,-0.06776566191983992,-0.10167252229470869
C3_EW_X,40,development_2022_2024,AUR,604,-0.08362475120978985,-0.03577963793648786,0.08520303400165953,-0.4199338480809377,-0.3240665715247172,-0.228089040156638
C3_EW_X,40,development_2022_2024,QAUR,604,-0.08362475120978985,-0.03577963793648786,0.08520303400165953,-0.4199338480809377,-0.3240665715247172,-0.228089040156638
C3_EW_X,40,historical_holdout_2024_2025,AUR,312,0.18349687986730379,0.1457675491103887,0.13204149442548296,1.1039525850917415,1.1721305303392233,-0.1362586917149654
C3_EW_X,40,historical_holdout_2024_2025,QAUR,312,0.1824493684536297,0.14494838468533633,0.1286234598178291,1.1269202748132292,1.199955028624565,-0.1362586917149654
C3_EW_X,40,observed_2026,AUR,160,-0.03964998565521005,-0.06173279494222006,0.11656356243620031,-0.5296062822034011,-0.4254697432548472,-0.08079257702026743
C3_EW_X,40,observed_2026,QAUR,160,-0.014065537873461986,-0.022063458609896558,0.115928761015345,-0.19031910991420078,-0.15990526821904255,-0.08952844201331278
C3_EW_M,0,development_2022_2024,AUR,604,-0.2715976487187167,-0.123849384100713,0.1558811990782799,-0.794511363994055,-0.8568302573885465,-0.42693611753912
C3_EW_M,0,development_2022_2024,QAUR,604,-0.28242368443134236,-0.12930610979465174,0.15551381095112873,-0.8314766965313908,-0.8968510761404246,-0.42693611753912
C3_EW_M,0,historical_holdout_2024_2025,AUR,312,0.33490397541017325,0.26277222624142516,0.13766829823550292,1.9087344698044615,2.409822848481793,-0.13188884362485942
C3_EW_M,0,historical_holdout_2024_2025,QAUR,312,0.3003406140930205,0.23629770866170974,0.13316496300340486,1.7744735802289668,2.258002542853232,-0.13188884362485942
C3_EW_M,0,observed_2026,AUR,160,0.07659631000626921,0.1232677677542342,0.14421191950303436,0.8547682339922015,1.043706311862127,-0.08774340117868684
C3_EW_M,0,observed_2026,QAUR,160,0.07659631000626921,0.1232677677542342,0.14421191950303436,0.8547682339922015,1.043706311862127,-0.08774340117868684
C3_EW_M,20,development_2022_2024,AUR,604,-0.059928736167490615,-0.02545436946669266,0.082211063763574,-0.30962218832121424,-0.24563956637665302,-0.16455978474262223
C3_EW_M,20,development_2022_2024,QAUR,604,-0.059637686548045465,-0.025328496385370936,0.08222631156779121,-0.30803396020614326,-0.24442486690610357,-0.16455978474262223
C3_EW_M,20,historical_holdout_2024_2025,AUR,312,0.3194947600403424,0.2509857099486954,0.09967916339505667,2.5179355584473373,3.1870400573425735,-0.05321207920898441
C3_EW_M,20,historical_holdout_2024_2025,QAUR,312,0.3258900426700453,0.2558806605478139,0.09365382082661286,2.7321967036619004,3.6809300946245744,-0.04278256789540147
C3_EW_M,20,observed_2026,AUR,160,-0.04216589151019279,-0.06560131260296231,0.11355032141125684,-0.5777289908794473,-0.4687383277772377,-0.08938591181794864
C3_EW_M,20,observed_2026,QAUR,160,-0.04216589151019279,-0.06560131260296231,0.11355032141125684,-0.5777289908794473,-0.4687383277772377,-0.08938591181794864
C3_EW_M,30,development_2022_2024,AUR,604,0.012714928791401903,0.0052853801076317986,0.0873566933371425,0.060503436035903045,0.05271211256130462,-0.16455978474262223
C3_EW_M,30,development_2022_2024,QAUR,604,-0.0023367634038811147,-0.0009756056907340716,0.08673669014842841,-0.011247900848701553,-0.009787310238898773,-0.16455978474262223
C3_EW_M,30,historical_holdout_2024_2025,AUR,312,0.21434463147907468,0.16982891037685532,0.13193330634531494,1.287233035245509,1.4424093723045472,-0.13188884362485898
C3_EW_M,30,historical_holdout_2024_2025,QAUR,312,0.22023027601769596,0.17440630457103046,0.1274487292427185,1.3684428680248673,1.556035981504053,-0.13188884362485898
C3_EW_M,30,observed_2026,AUR,160,-0.0007964229881439744,-0.0012540789596634516,0.1263631814323121,-0.009924401597432188,-0.009522085955628245,-0.09209322523508623
C3_EW_M,30,observed_2026,QAUR,160,-0.0007964229881439744,-0.0012540789596634516,0.1263631814323121,-0.009924401597432188,-0.009522085955628245,-0.09209322523508623
C3_EW_M,40,development_2022_2024,AUR,604,-0.04549968457015907,-0.019241221659166086,0.08414198518445132,-0.22867563223028983,-0.18551405745664476,-0.17443170500553729
C3_EW_M,40,development_2022_2024,QAUR,604,-0.05968614962533081,-0.02534945411168321,0.0834906233139902,-0.30362037203087333,-0.24596754580744337,-0.17443170500553729
C3_EW_M,40,historical_holdout_2024_2025,AUR,312,0.21776590214142932,0.17249022510432255,0.12902684794980088,1.3368552967474763,1.4305038032788793,-0.13188884362485898
C3_EW_M,40,historical_holdout_2024_2025,QAUR,312,0.18695701757840766,0.14847242141007055,0.12501382074527023,1.1876480578303408,1.2939437091153119,-0.13188884362485898
C3_EW_M,40,observed_2026,AUR,160,-0.017510214393621326,-0.027439405347734924,0.11119201767752884,-0.24677495669979413,-0.18924706329383437,-0.09555643752755938
C3_EW_M,40,observed_2026,QAUR,160,-0.017510214393621326,-0.027439405347734924,0.11119201767752884,-0.24677495669979413,-0.18924706329383437,-0.09555643752755938
C3_IV_X,0,development_2022_2024,AUR,604,-0.2088436106953372,-0.09311303094542078,0.14424035539971797,-0.6455407759318572,-0.6896610944224645,-0.4214600630105477
C3_IV_X,0,development_2022_2024,QAUR,604,-0.21744207659056536,-0.09723834017126398,0.14499407086193836,-0.6706366653009775,-0.7148750153330441,-0.4277477653971795
C3_IV_X,0,historical_holdout_2024_2025,AUR,312,0.2597457649420307,0.2050296489826522,0.1319188309235636,1.5542106274535623,1.9593239558157702,-0.13089707320259636
C3_IV_X,0,historical_holdout_2024_2025,QAUR,312,0.2660752616703188,0.2099175286318482,0.12864882639072936,1.6317096278382777,2.0250633369252227,-0.13089707320259636
C3_IV_X,0,observed_2026,AUR,160,0.028229935592060107,0.04482157924365593,0.13658816379895833,0.32815126872653483,0.3978039230970605,-0.08918469155025899
C3_IV_X,0,observed_2026,QAUR,160,0.05429094179681759,0.0868328293053604,0.13694108442362204,0.6340889563627694,0.8043007820348341,-0.08918469155025877
C3_IV_X,20,development_2022_2024,AUR,604,-0.014283610167409533,-0.0059843793177516424,0.07647861476368761,-0.07824905480104292,-0.060084664672843915,-0.17366392291064126
C3_IV_X,20,development_2022_2024,QAUR,604,-0.014283610167409533,-0.0059843793177516424,0.07647861476368761,-0.07824905480104292,-0.060084664672843915,-0.17366392291064126
C3_IV_X,20,historical_holdout_2024_2025,AUR,312,0.25492854775706353,0.20130644442007473,0.0896037963235775,2.2466285211077026,3.060810158564879,-0.04795000379146297
C3_IV_X,20,historical_holdout_2024_2025,QAUR,312,0.27878461329424264,0.2197180201304132,0.08500243165728802,2.584843937362524,3.546660519267853,-0.03329029845269604
C3_IV_X,20,observed_2026,AUR,160,-0.03592061478230335,-0.05598769670797754,0.10839179479179921,-0.5165307652255381,-0.3948910988810817,-0.08245181189807194
C3_IV_X,20,observed_2026,QAUR,160,-0.023987759251380858,-0.03751927371809016,0.10356843908858956,-0.3622655130101673,-0.2880592743396176,-0.09229412530043679
C3_IV_X,30,development_2022_2024,AUR,604,0.05448449259224586,0.022381065039749348,0.08220024577526057,0.27227491631765016,0.23039874179100336,-0.17286039834836986
C3_IV_X,30,development_2022_2024,QAUR,604,0.05448449259224586,0.022381065039749348,0.08220024577526057,0.27227491631765016,0.23039874179100336,-0.17286039834836986
C3_IV_X,30,historical_holdout_2024_2025,AUR,312,0.1676528446089165,0.1333623759932283,0.12638878340587476,1.0551757236633819,1.1712917915082601,-0.13089707320259636
C3_IV_X,30,historical_holdout_2024_2025,QAUR,312,0.1898498078029156,0.1507326209376152,0.12319539655237892,1.2235247838463532,1.329520933898309,-0.13089707320259636
C3_IV_X,30,observed_2026,AUR,160,-0.015272511334654237,-0.02394835724741251,0.11966088477425785,-0.20013521789172348,-0.18609977226156635,-0.0824518118980716
C3_IV_X,30,observed_2026,QAUR,160,0.009647911971977674,0.015237552730653636,0.12015568547613986,0.12681507887264695,0.12428062452397783,-0.09229412530043613
C3_IV_X,40,development_2022_2024,AUR,604,-0.010854069908601827,-0.004542924521126479,0.07923267295465497,-0.05733650464785411,-0.045305366036924005,-0.19480273671653026
C3_IV_X,40,development_2022_2024,QAUR,604,-0.010854069908601827,-0.004542924521126479,0.07923267295465497,-0.05733650464785411,-0.045305366036924005,-0.19480273671653026
C3_IV_X,40,historical_holdout_2024_2025,AUR,312,0.15268035487663156,0.12160980453352477,0.12422560794027711,0.978943122516173,1.0341697744446614,-0.13089707320259636
C3_IV_X,40,historical_holdout_2024_2025,QAUR,312,0.14947040111369936,0.11908635843872517,0.120854843715488,0.9853668647247095,1.0261993728451804,-0.13089707320259636
C3_IV_X,40,observed_2026,AUR,160,-0.023806718893161327,-0.03723807334378981,0.11230572995792568,-0.3315776795871477,-0.27165984906653784,-0.06965768751634926
C3_IV_X,40,observed_2026,QAUR,160,0.0008804289632682316,0.0013870265733275655,0.11309049496798887,0.012264749338307998,0.010566665786378722,-0.07937778087315661
C3_IV_M,0,development_2022_2024,AUR,604,-0.17892381185950224,-0.07895851716774138,0.1443949143293108,-0.5468233942621175,-0.5843188075361431,-0.3788346976656126
C3_IV_M,0,development_2022_2024,QAUR,604,-0.18690749682007513,-0.0827056390242038,0.14420465618953576,-0.5735296016759641,-0.6131252194695495,-0.3788346976656126
C3_IV_M,0,historical_holdout_2024_2025,AUR,312,0.2868888591330605,0.22595761696397876,0.13236031261574294,1.7071402484516598,2.155058422371836,-0.12737526771187113
C3_IV_M,0,historical_holdout_2024_2025,QAUR,312,0.25426500357191895,0.20079337906880057,0.12715263261224494,1.5791523537001777,2.0004668608413794,-0.12737526771187113
C3_IV_M,0,observed_2026,AUR,160,0.07186551258571816,0.11550358106042058,0.13892980898172416,0.8313808383312091,1.007354312075548,-0.08528124480436305
C3_IV_M,0,observed_2026,QAUR,160,0.07186551258571816,0.11550358106042058,0.13892980898172416,0.8313808383312091,1.007354312075548,-0.08528124480436305
C3_IV_M,20,development_2022_2024,AUR,604,0.004614477353663826,0.0019226630863391492,0.07663476754294107,0.025088652944132903,0.019756756448698315,-0.15225668429257588
C3_IV_M,20,development_2022_2024,QAUR,604,0.004830112756635918,0.002012383501352799,0.07664841388533143,0.026254731172433543,0.02067869872787106,-0.15225668429257588
C3_IV_M,20,historical_holdout_2024_2025,AUR,312,0.2907278868288039,0.2289107102194241,0.09415682778242591,2.431164214117137,3.113743835687121,-0.04983035274473113
C3_IV_M,20,historical_holdout_2024_2025,QAUR,312,0.29155300685053875,0.22954519618309122,0.0870584280846045,2.636679770510171,3.596028962648148,-0.038343693974916104
C3_IV_M,20,observed_2026,AUR,160,-0.042340753808539966,-0.06586996818360302,0.10732599847888101,-0.6137372968075814,-0.4898777854310153,-0.08940712033211906
C3_IV_M,20,observed_2026,QAUR,160,-0.042340753808539966,-0.06586996818360302,0.10732599847888101,-0.6137372968075814,-0.4898777854310153,-0.08940712033211906
C3_IV_M,30,development_2022_2024,AUR,604,0.07210222557789492,0.02947333527256979,0.0815351647103708,0.3614800482376526,0.3140537426360135,-0.15225668429257588
C3_IV_M,30,development_2022_2024,QAUR,604,0.06167770403144912,0.02528507436668348,0.08121866011609265,0.31132099853089673,0.27057233784619256,-0.15225668429257588
C3_IV_M,30,historical_holdout_2024_2025,AUR,312,0.18486483796152675,0.14683709615632523,0.12686819436945201,1.1573988018519592,1.292716999297619,-0.12737526771187135
C3_IV_M,30,historical_holdout_2024_2025,QAUR,312,0.1856222832068235,0.14742920755552769,0.12169278854253011,1.2114868047748204,1.3632786945870177,-0.12737526771187135
C3_IV_M,30,observed_2026,AUR,160,0.004508590859054751,0.0071102292303435455,0.1222255189221246,0.05817303369252859,0.05607594573269666,-0.09579892074786378
C3_IV_M,30,observed_2026,QAUR,160,0.004508590859054751,0.0071102292303435455,0.1222255189221246,0.05817303369252859,0.05607594573269666,-0.09579892074786378
C3_IV_M,40,development_2022_2024,AUR,604,0.011384161952449512,0.004734021570144797,0.07891721708347572,0.05998718334349428,0.048701960123854644,-0.15631494464657703
C3_IV_M,40,development_2022_2024,QAUR,604,0.001550028847910223,0.0006464089247515403,0.07858507856360464,0.008225593669520283,0.006680242126393526,-0.15631494464657703
C3_IV_M,40,historical_holdout_2024_2025,AUR,312,0.18347190328824392,0.14574801879830446,0.12422442522123743,1.1732637807640052,1.2508202279874907,-0.12737526771187135
C3_IV_M,40,historical_holdout_2024_2025,QAUR,312,0.15253633730383487,0.12149661674957435,0.1194326675759712,1.0172812783595433,1.0961912211584737,-0.12737526771187135
C3_IV_M,40,observed_2026,AUR,160,-0.005413854255118311,-0.008513538401196397,0.10832888757364037,-0.07858973346706823,-0.06163013173438432,-0.0889404047007949
C3_IV_M,40,observed_2026,QAUR,160,-0.005413854255118311,-0.008513538401196397,0.10832888757364037,-0.07858973346706823,-0.06163013173438432,-0.0889404047007949
C3_NMV_X,0,development_2022_2024,AUR,604,-0.30708194223616847,-0.14191654980499302,0.16917628643931373,-0.8388678625825067,-0.8982824952870438,-0.4770782458473055
C3_NMV_X,0,development_2022_2024,QAUR,604,-0.3116502605348971,-0.14428140218709518,0.16960675778575451,-0.8506819189913998,-0.9134100888786532,-0.4805258007082792
C3_NMV_X,0,historical_holdout_2024_2025,AUR,312,0.32520367081639456,0.25535552925654903,0.1412975560354749,1.8072183017265928,2.263551206923454,-0.14293226989692465
C3_NMV_X,0,historical_holdout_2024_2025,QAUR,312,0.3221507912302264,0.25301918944545365,0.13716645263111232,1.844614223026596,2.2617175439123676,-0.14293226989692465
C3_NMV_X,0,observed_2026,AUR,160,-0.001828065111921462,-0.0028776889403351325,0.14650575848993955,-0.019642155844220563,-0.024081632607478726,-0.09762233067442305
C3_NMV_X,0,observed_2026,QAUR,160,0.016114481935087577,0.02549762692217472,0.14759577667423632,0.17275309291844715,0.22336019079304897,-0.10225323012145515
C3_NMV_X,20,development_2022_2024,AUR,604,-0.0976524326443805,-0.041965511800310606,0.08566033102068764,-0.48990601951066015,-0.36915705619013617,-0.21576811006858831
C3_NMV_X,20,development_2022_2024,QAUR,604,-0.0976524326443805,-0.041965511800310606,0.08566033102068764,-0.48990601951066015,-0.36915705619013617,-0.21576811006858831
C3_NMV_X,20,historical_holdout_2024_2025,AUR,312,0.28648888691852537,0.22564984917475717,0.09789275893168323,2.305071913768742,3.1781352833046186,-0.04922274132856397
C3_NMV_X,20,historical_holdout_2024_2025,QAUR,312,0.3071740914008565,0.24154257701934445,0.09237899054190658,2.6146916696364166,3.7026750117663507,-0.03932239895259515
C3_NMV_X,20,observed_2026,AUR,160,-0.04565622683710546,-0.07095846710284737,0.11837607506370271,-0.5994325041159025,-0.47213731416802074,-0.10485861607348734
C3_NMV_X,20,observed_2026,QAUR,160,-0.05549511236855431,-0.08599908562684233,0.11852334483585587,-0.7255877375545154,-0.6048651665974298,-0.11839921882356863
C3_NMV_X,30,development_2022_2024,AUR,604,-0.01125671183307908,-0.004712006096637356,0.09384244878337032,-0.05021188340379672,-0.042760390573662634,-0.21576811006858831
C3_NMV_X,30,development_2022_2024,QAUR,604,-0.01125671183307908,-0.004712006096637356,0.09384244878337032,-0.05021188340379672,-0.042760390573662634,-0.21576811006858831
C3_NMV_X,30,historical_holdout_2024_2025,AUR,312,0.19375751591725843,0.15378412080270154,0.13602067426593853,1.1305937250541276,1.269682673804835,-0.14293226989692442
C3_NMV_X,30,historical_holdout_2024_2025,QAUR,312,0.21295171072932217,0.16874498179874453,0.13212882650738864,1.2771246537129302,1.4072233954306501,-0.14293226989692442
C3_NMV_X,30,observed_2026,AUR,160,-0.0524156491082165,-0.08130117533163694,0.12768593437692746,-0.6367277314323188,-0.5796625872485567,-0.10485861607348701
C3_NMV_X,30,observed_2026,QAUR,160,-0.035418405808113174,-0.05521306562873585,0.12900856336256525,-0.4279798502488957,-0.4158661773837228,-0.11839921882356874
C3_NMV_X,40,development_2022_2024,AUR,604,-0.09831377738752611,-0.04225852796234619,0.08950952678070455,-0.47211206987920096,-0.3708722482368172,-0.23659302193066645
C3_NMV_X,40,development_2022_2024,QAUR,604,-0.09831377738752611,-0.04225852796234619,0.08950952678070455,-0.47211206987920096,-0.3708722482368172,-0.23659302193066645
C3_NMV_X,40,historical_holdout_2024_2025,AUR,312,0.1742732275580141,0.13854975295571537,0.13451088654483245,1.030026316193647,1.107959233597631,-0.14293226989692442
C3_NMV_X,40,historical_holdout_2024_2025,QAUR,312,0.16154928199355045,0.12857493886250038,0.12949897578532052,0.9928645233121227,1.0456154813980607,-0.14293226989692442
C3_NMV_X,40,observed_2026,AUR,160,-0.061462087577440205,-0.09507701869751473,0.1169745647140115,-0.8128007907528136,-0.6597283293028284,-0.09762233067442305
C3_NMV_X,40,observed_2026,QAUR,160,-0.044641107256862766,-0.06940156674245901,0.11862494169481158,-0.5850503760078518,-0.5051756776964836,-0.1051724518233389
C3_NMV_M,0,development_2022_2024,AUR,604,-0.23874101878532628,-0.10757211312106651,0.16939627996864443,-0.6350323226754349,-0.6709622646275439,-0.450826219996309
C3_NMV_M,0,development_2022_2024,QAUR,604,-0.23531976662794385,-0.10590093929571476,0.16929300914746884,-0.6255482127053805,-0.6604185748203498,-0.450826219996309
C3_NMV_M,0,historical_holdout_2024_2025,AUR,312,0.3998495921065579,0.31216606812257663,0.14264023136075185,2.1884854304048096,2.748266258673432,-0.13808972511475603
C3_NMV_M,0,historical_holdout_2024_2025,QAUR,312,0.31769162278587193,0.24960476455868053,0.13878654243856972,1.7984795944402292,2.2158191925851316,-0.13808972511475603
C3_NMV_M,0,observed_2026,AUR,160,0.08608278380166334,0.13889612135506568,0.14396197158518903,0.964811191633857,1.258610938630502,-0.09726891195116427
C3_NMV_M,0,observed_2026,QAUR,160,0.08608278380166334,0.13889612135506568,0.14396197158518903,0.964811191633857,1.258610938630502,-0.09726891195116427
C3_NMV_M,20,development_2022_2024,AUR,604,-0.048331609250561125,-0.020456308496109132,0.08612723395580786,-0.23751266070619806,-0.19421192560483197,-0.18677867568307993
C3_NMV_M,20,development_2022_2024,QAUR,604,-0.048166843556915584,-0.02038555520401275,0.08613651900048348,-0.23666564937338977,-0.19354019477404533,-0.18677867568307993
C3_NMV_M,20,historical_holdout_2024_2025,AUR,312,0.33821852431443866,0.26530409841333324,0.10242231459032661,2.590295869357264,3.448958184581277,-0.05771019556482693
C3_NMV_M,20,historical_holdout_2024_2025,QAUR,312,0.3120544762412376,0.24528516911711917,0.0975816175328747,2.5136411479803966,3.3164304430068934,-0.05215689459292783
