config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
C3_IV_X,all,QAUR,916,0.005865931751254827,0.0016103521351999994,0.13711625668421792,0.011744428954975628,0.013061905208523125,-0.4206533391798971,-0.6151391859769948
C3_IV_M,development,AUR,604,-0.15893390884723535,-0.06966848296159933,0.1412458485003051,-0.4932426949274112,-0.5275774049702642,-0.36806457836805495,-0.5054849394159818
C3_IV_M,development,QAUR,604,-0.16623112877880208,-0.07304469928788493,0.14108723968674466,-0.5177271839045525,-0.554105448240594,-0.36806457836805495,-0.5054849394159818
C3_IV_M,holdout,AUR,312,0.27728643194246305,0.21856371316741496,0.131304065693767,1.664561657040831,2.0986541779495718,-0.12724499751491902,-0.5054849394159818
C3_IV_M,holdout,QAUR,312,0.24502005556016648,0.19363955931083776,0.1259787349705173,1.5370813126211744,1.9451888659877374,-0.12724499751491902,-0.5054849394159818
C3_IV_M,all,AUR,916,0.07428230659631097,0.019907918248112333,0.1381011320014911,0.14415463479254742,0.1607899578209005,-0.36806457836805495,-0.5054849394159818
C3_IV_M,all,QAUR,916,0.03805896637215489,0.01032902008717329,0.1362663495650343,0.07580022595559203,0.08435515962664679,-0.36806457836805495,-0.5054849394159818
C3_NMV_X,development,AUR,604,-0.30535366890838966,-0.1410242550555183,0.1692017587309606,-0.833468021332769,-0.89263457929523,-0.4770782458664823,-0.8393882597031626
C3_NMV_X,development,QAUR,604,-0.30993338148755456,-0.14339156657532326,0.16963223119383067,-0.8453084980735562,-0.9077767583881539,-0.48052580072733053,-0.8393882597031626
C3_NMV_X,holdout,AUR,312,0.32520367078821333,0.25535552923498694,0.14129755601648772,1.8072183018168413,2.263551207321843,-0.14293226985189333,-0.8393882597031626
C3_NMV_X,holdout,QAUR,312,0.3221507911830688,0.2530191894093563,0.1371664526090906,1.8446142230595794,2.2617175442244504,-0.14293226985189333,-0.8393882597031626
C3_NMV_X,all,AUR,916,-0.07945213213783364,-0.02251786563462288,0.16055692967948482,-0.14024848182868624,-0.15453587678790623,-0.4770782458664823,-0.8393882597031626
C3_NMV_X,all,QAUR,916,-0.0876278743647455,-0.024913925281273563,0.15963653142020703,-0.15606656609002167,-0.17083329361959906,-0.48052580072733053,-0.8393882597031626
C3_NMV_M,development,AUR,604,-0.22879059263829737,-0.10272369512750101,0.16850763837530744,-0.6096085383305319,-0.6420531837454734,-0.44506165739725145,-0.6048080893869334
C3_NMV_M,development,QAUR,604,-0.22532462124900898,-0.10104344208200866,0.16840359233984,-0.6000076404433349,-0.631438359253942,-0.44506165739725145,-0.6048080893869334
C3_NMV_M,holdout,AUR,312,0.39984959212741433,0.3121660681383669,0.14264023136122334,2.1884854305082757,2.748266258810208,-0.13808972511475626,-0.6048080893869334
C3_NMV_M,holdout,QAUR,312,0.31769162280550645,0.2496047645737196,0.13878654243907146,1.7984795945420886,2.215819192716597,-0.13808972511475626,-0.6048080893869334
C3_NMV_M,all,AUR,916,0.07957717434010458,0.02128839278680239,0.16048146512802094,0.13265328036368557,0.1446127603388315,-0.44506165739725145,-0.6048080893869334
C3_NMV_M,all,QAUR,916,0.02078325697386285,0.005675102074612859,0.1591556171030177,0.035657566964410047,0.038628188868943876,-0.44506165739725145,-0.6048080893869334
C3_NMVT_X,development,AUR,604,-0.28192295520113864,-0.12905266950047856,0.16792814100955572,-0.7684993636244386,-0.8244216650525392,-0.4651883788725575,-0.7801932351377452
C3_NMVT_X,development,QAUR,604,-0.29011087689641646,-0.13320993196205622,0.16821833673414727,-0.7918871066510518,-0.8520472505848328,-0.4712866042273235,-0.7801932351377452
C3_NMVT_X,holdout,AUR,312,0.26800089684195316,0.2114036446742502,0.13399466099196713,1.5777020002828597,1.999817823763147,-0.1364011870820484,-0.7801932351377452
C3_NMVT_X,holdout,QAUR,312,0.28296217607946983,0.22293534344714372,0.13305502339717637,1.6755124140008588,2.0750301031622698,-0.1364011870820484,-0.7801932351377452
C3_NMVT_X,all,AUR,916,-0.08947766319342476,-0.02545819924207049,0.15741930903915366,-0.1617222143678605,-0.17812391217734924,-0.4651883788725575,-0.7801932351377452
C3_NMVT_X,all,QAUR,916,-0.08923910584788042,-0.025387962155028698,0.1573790996724649,-0.16131724103051648,-0.17689838975829486,-0.4712866042273235,-0.7801932351377452
C3_NMVT_M,development,AUR,604,-0.2590642532587586,-0.1175907948210928,0.1687703224079402,-0.6967504306643456,-0.7362466984927398,-0.45082368353738056,-0.6942665519258041
C3_NMVT_M,development,QAUR,604,-0.25720948077241335,-0.11666986350256581,0.16865103452942912,-0.6917826731872626,-0.7294596242460972,-0.45082368353738056,-0.6942665519258041
C3_NMVT_M,holdout,AUR,312,0.29567664220688217,0.23271494818743377,0.1392746624506206,1.6709065675886463,2.1116711372176344,-0.137643355122113,-0.6942665519258041
C3_NMVT_M,holdout,QAUR,312,0.2251489410878078,0.17822840138680673,0.134636922020697,1.323770617389847,1.658626548843918,-0.13764335512211812,-0.6942665519258041
