config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,candidate_jaccard
C1_IV_X,14,QAUR,5.683525961499346,0.12499452742804491,0.25,0.690795663958412,1.0
C1_IV_X,15,AUR,5.637358652523453,0.10179899314638607,0.125,0.26586117799597125,1.0
C1_IV_X,15,QAUR,5.637358652523453,0.10179899314638607,0.125,0.26586117799597125,1.0
C1_IV_X,16,AUR,5.7990375732849495,0.0813587614207888,0.125,0.26617669792299953,1.0
C1_IV_X,16,QAUR,5.7990375732849495,0.0813587614207888,0.125,0.26617669792299953,1.0
C1_IV_X,17,AUR,5.9213263543000725,0.0630521379019502,0.0,0.3390982554532696,1.0
C1_IV_X,17,QAUR,5.9213263543000725,0.0630521379019502,0.0,0.3390982554532696,1.0
C1_IV_X,18,AUR,5.504333229207819,0.06910459205310868,0.25,0.2696340647865099,1.0
C1_IV_X,18,QAUR,5.504333229207819,0.06910459205310868,0.25,0.2696340647865099,1.0
C1_IV_X,19,AUR,6.097303718048083,0.07908795783997014,0.125,0.28118505656004655,1.0
C1_IV_X,19,QAUR,6.097303718048083,0.07908795783997014,0.125,0.28118505656004655,1.0
C1_IV_X,20,AUR,6.303023091442045,0.07797538400879352,0.0,0.27429057274271806,1.0
C1_IV_X,20,QAUR,6.303023091442045,0.07797538400879352,0.0,0.27429057274271806,1.0
