config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
P_K10P6_CP30_IC0,15,AUR,4.623161908448354,0.08929510554703544,0.7,0.0,False,0.5384615384615384
P_K10P6_CP30_IC0,15,QAUR,4.8292566008057705,0.0678174122859923,0.6,0.0,False,0.5384615384615384
P_K10P6_CP30_IC0,16,AUR,5.278084114627786,0.06287096226928683,0.6,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,16,QAUR,5.301011610356565,0.06893091385273004,0.6,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,17,AUR,5.31510656205181,0.061449947334223744,0.7,0.0,False,0.8181818181818182
P_K10P6_CP30_IC0,17,QAUR,5.330294177579442,0.05764566375692083,0.7,0.0,False,0.8181818181818182
P_K10P6_CP30_IC0,18,AUR,5.218334930459653,0.051701438323439534,0.4,0.4999999999999999,True,0.5384615384615384
P_K10P6_CP30_IC0,18,QAUR,5.294932582989486,0.04896634650963555,0.6,0.5,True,0.5384615384615384
P_K10P6_CP30_IC0,19,AUR,5.656955808013701,0.05712364385083691,0.5,0.7157059531236797,True,1.0
P_K10P6_CP30_IC0,19,QAUR,5.656955808013701,0.05712364385083691,0.5,0.6685034630544162,True,1.0
P_K10P6_CP30_IC0,20,AUR,5.639037662422328,0.0632734447588399,0.30000000000000004,0.4999999999999999,True,1.0
P_K10P6_CP30_IC0,20,QAUR,5.639037662422328,0.0632734447588399,0.30000000000000004,0.5000000000000004,True,1.0
P_K10P6_CP30_IC0,21,AUR,5.309911316975221,0.07517226112074388,0.5,0.5,False,1.0
P_K10P6_CP30_IC0,21,QAUR,5.309911316975221,0.07517226112074388,0.5,0.5,False,1.0
P_K10P6_CP30_IC0,22,AUR,5.034377989078863,0.10302853102339801,0.6,0.5,True,0.8181818181818182
P_K10P6_CP30_IC0,22,QAUR,5.084409086745659,0.08715878109876223,0.6,0.5,True,0.8181818181818182
P_K10P6_CP30_IC0,23,AUR,5.134603653564238,0.09026576561462696,0.4,0.4599999999999994,True,0.8181818181818182
P_K10P6_CP30_IC0,23,QAUR,5.176933652186928,0.07747693986952625,0.19999999999999996,0.4599999999999994,True,0.8181818181818182
P_K10P6_CP30_IC0,24,AUR,5.32262145184807,0.0826128359254841,0.4,0.7368205948176478,True,1.0
P_K10P6_CP30_IC0,24,QAUR,5.32262145184807,0.0826128359254841,0.30000000000000004,0.7368205948176478,True,1.0
P_K10P6_CP30_IC0,25,AUR,5.289665765262629,0.08739995941693891,0.19999999999999996,0.19690048755865736,True,1.0
P_K10P6_CP30_IC0,25,QAUR,5.289665765262629,0.08739995941693891,0.19999999999999996,0.19690048755865736,True,1.0
P_K10P6_CP30_IC0,26,AUR,4.7929814171424745,0.12792730243389078,0.4,0.24157651601040428,True,0.5384615384615384
P_K10P6_CP30_IC0,26,QAUR,4.986159170088205,0.10267133719511246,0.5,0.3895362971214746,True,0.5384615384615384
P_K10P6_CP30_IC0,27,AUR,5.343505917275294,0.09706223974598957,0.6,0.6142805658594543,True,0.8181818181818182
P_K10P6_CP30_IC0,27,QAUR,5.345219621216417,0.0941269959050111,0.5,0.6679597811110686,True,0.8181818181818182
P_K10P6_CP30_IC0,28,AUR,5.63232418091273,0.08555883260295567,0.30000000000000004,0.7069427446121753,True,1.0
P_K10P6_CP30_IC0,28,QAUR,5.63232418091273,0.08555883260295567,0.30000000000000004,0.5989617018559902,True,1.0
P_K10P6_CP30_IC0,29,AUR,5.931203221600047,0.07226426753579904,0.19999999999999996,0.10147766494608329,True,1.0
P_K10P6_CP30_IC0,29,QAUR,5.931203221600047,0.07226426753579904,0.19999999999999996,0.1014776739330296,True,1.0
P_K10P6_CP30_IC0,30,AUR,5.294042985981918,0.10410597764656362,0.4,0.459999999999998,True,1.0
