config_id,fold,method,ticker,selected_downstream,weight
P_K10P6_CP30_NONE,16,AUR,CSM,True,0.05605190013896551
P_K10P6_CP30_NONE,16,AUR,DCL,False,0.0
P_K10P6_CP30_NONE,16,AUR,DHC,True,0.020000000000000597
P_K10P6_CP30_NONE,16,AUR,HTI,True,0.2499999999999992
P_K10P6_CP30_NONE,16,AUR,PGC,True,0.1739480998610351
P_K10P6_CP30_NONE,16,AUR,VID,False,0.0
P_K10P6_CP30_NONE,16,AUR,VMD,False,0.0
P_K10P6_CP30_NONE,16,AUR,VPI,True,0.24999999999999992
P_K10P6_CP30_NONE,16,QAUR,ASP,False,0.0
P_K10P6_CP30_NONE,16,QAUR,AST,True,0.2500000000000001
P_K10P6_CP30_NONE,16,QAUR,CSM,False,0.0
P_K10P6_CP30_NONE,16,QAUR,DCL,False,0.0
P_K10P6_CP30_NONE,16,QAUR,DHC,True,0.020000000000000018
P_K10P6_CP30_NONE,16,QAUR,HTI,True,0.2500000000000001
P_K10P6_CP30_NONE,16,QAUR,NCT,True,0.020000000000000007
P_K10P6_CP30_NONE,16,QAUR,PGC,True,0.23862172069203522
P_K10P6_CP30_NONE,16,QAUR,VMD,False,0.0
P_K10P6_CP30_NONE,16,QAUR,VPI,True,0.22137827930796455
P_K10P6_CP30_NONE,17,AUR,AST,True,0.24973172249008055
P_K10P6_CP30_NONE,17,AUR,CLC,True,0.21026827750991933
P_K10P6_CP30_NONE,17,AUR,DMC,True,0.02000000000000013
P_K10P6_CP30_NONE,17,AUR,DSN,True,0.02
P_K10P6_CP30_NONE,17,AUR,HPX,False,0.0
P_K10P6_CP30_NONE,17,AUR,NCT,True,0.24999999999999997
P_K10P6_CP30_NONE,17,AUR,PGC,True,0.25
P_K10P6_CP30_NONE,17,AUR,VCB,False,0.0
P_K10P6_CP30_NONE,17,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,17,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,17,QAUR,CLC,True,0.2500000000000006
P_K10P6_CP30_NONE,17,QAUR,DMC,True,0.02000000000000062
P_K10P6_CP30_NONE,17,QAUR,DSN,True,0.02000000000000015
P_K10P6_CP30_NONE,17,QAUR,HPX,False,0.0
P_K10P6_CP30_NONE,17,QAUR,NCT,True,0.2499999999999994
P_K10P6_CP30_NONE,17,QAUR,PGC,True,0.2499999999999996
P_K10P6_CP30_NONE,17,QAUR,TRC,True,0.20999999999999963
P_K10P6_CP30_NONE,17,QAUR,VCB,False,0.0
P_K10P6_CP30_NONE,17,QAUR,VJC,False,0.0
P_K10P6_CP30_NONE,17,QAUR,VPI,False,0.0
P_K10P6_CP30_NONE,18,AUR,AST,True,0.2499999999999998
P_K10P6_CP30_NONE,18,AUR,BWE,False,0.0
P_K10P6_CP30_NONE,18,AUR,CLC,True,0.10706190076853728
P_K10P6_CP30_NONE,18,AUR,CLL,False,0.0
P_K10P6_CP30_NONE,18,AUR,DCL,False,0.0
P_K10P6_CP30_NONE,18,AUR,DSN,True,0.17755902781255192
P_K10P6_CP30_NONE,18,AUR,NCT,True,0.24999999999999936
P_K10P6_CP30_NONE,18,AUR,PGC,True,0.14459516636403208
P_K10P6_CP30_NONE,18,AUR,VJC,False,0.0
P_K10P6_CP30_NONE,18,AUR,VMD,True,0.07078390505487955
P_K10P6_CP30_NONE,18,QAUR,AST,True,0.2123747110289021
P_K10P6_CP30_NONE,18,QAUR,BWE,False,0.0
P_K10P6_CP30_NONE,18,QAUR,CLC,True,0.21215876714852466
P_K10P6_CP30_NONE,18,QAUR,DCL,False,0.0
P_K10P6_CP30_NONE,18,QAUR,DSN,True,0.1532909546013538
P_K10P6_CP30_NONE,18,QAUR,NCT,True,0.24999999999999997
P_K10P6_CP30_NONE,18,QAUR,SFI,False,0.0
P_K10P6_CP30_NONE,18,QAUR,VMD,True,0.1521755672212191
P_K10P6_CP30_NONE,18,QAUR,VPI,True,0.020000000000000216
P_K10P6_CP30_NONE,18,QAUR,VTO,False,0.0
P_K10P6_CP30_NONE,19,AUR,BWE,True,0.020000000000000163
P_K10P6_CP30_NONE,19,AUR,CLC,True,0.25000000000000006
P_K10P6_CP30_NONE,19,AUR,CLL,False,0.0
P_K10P6_CP30_NONE,19,AUR,DCL,False,0.0
P_K10P6_CP30_NONE,19,AUR,DMC,True,0.21959705177241237
P_K10P6_CP30_NONE,19,AUR,DSN,True,0.24999999999999972
P_K10P6_CP30_NONE,19,AUR,TRC,False,0.0
P_K10P6_CP30_NONE,19,AUR,TVT,True,0.18744583310166238
P_K10P6_CP30_NONE,19,AUR,VCB,True,0.07295711512592525
P_K10P6_CP30_NONE,19,AUR,VPI,False,0.0
P_K10P6_CP30_NONE,19,QAUR,BWE,True,0.020000000000000195
P_K10P6_CP30_NONE,19,QAUR,CLC,True,0.2500000000000001
P_K10P6_CP30_NONE,19,QAUR,CLL,False,0.0
P_K10P6_CP30_NONE,19,QAUR,DCL,False,0.0
P_K10P6_CP30_NONE,19,QAUR,DMC,True,0.2195970506517105
P_K10P6_CP30_NONE,19,QAUR,DSN,True,0.2499999999999997
P_K10P6_CP30_NONE,19,QAUR,TRC,False,0.0
P_K10P6_CP30_NONE,19,QAUR,TVT,True,0.1874458335529925
P_K10P6_CP30_NONE,19,QAUR,VCB,True,0.07295711579529708
P_K10P6_CP30_NONE,19,QAUR,VPI,False,0.0
P_K10P6_CP30_NONE,20,AUR,BWE,False,0.0
P_K10P6_CP30_NONE,20,AUR,CLC,True,0.2500000000000003
P_K10P6_CP30_NONE,20,AUR,DCL,True,0.02000000000000002
P_K10P6_CP30_NONE,20,AUR,DSN,True,0.2500000000000003
P_K10P6_CP30_NONE,20,AUR,HSL,False,0.0
