config_id,fold,method,ticker,selected_downstream,weight
W_K10P6_CP30,13,QAUR,NCT,True,0.09431657299278852
W_K10P6_CP30,13,QAUR,PGC,True,0.02
W_K10P6_CP30,13,QAUR,PVD,False,0.0
W_K10P6_CP30,13,QAUR,SRF,False,0.0
W_K10P6_CP30,13,QAUR,VMD,False,0.0
W_K10P6_CP30,13,QAUR,VPI,False,0.0
W_K10P6_CP30,14,AUR,CLL,True,0.1381904913416708
W_K10P6_CP30,14,AUR,CSM,True,0.21405437443194678
W_K10P6_CP30,14,AUR,DCM,False,0.0
W_K10P6_CP30,14,AUR,DSN,True,0.020000000000000087
W_K10P6_CP30,14,AUR,PGC,True,0.2500000000000001
W_K10P6_CP30,14,AUR,SFI,True,0.25
W_K10P6_CP30,14,AUR,VJC,False,0.0
W_K10P6_CP30,14,AUR,VMD,False,0.0
W_K10P6_CP30,14,AUR,VPD,False,0.0
W_K10P6_CP30,14,AUR,VPI,True,0.12775513422638227
W_K10P6_CP30,14,QAUR,CLL,True,0.13819048840340353
W_K10P6_CP30,14,QAUR,CSM,True,0.2140543721704832
W_K10P6_CP30,14,QAUR,DSN,True,0.020000000000000004
W_K10P6_CP30,14,QAUR,PGC,True,0.24999999999999964
W_K10P6_CP30,14,QAUR,SFI,True,0.25000000000000006
W_K10P6_CP30,14,QAUR,VCB,False,0.0
W_K10P6_CP30,14,QAUR,VJC,False,0.0
W_K10P6_CP30,14,QAUR,VMD,False,0.0
W_K10P6_CP30,14,QAUR,VPD,False,0.0
W_K10P6_CP30,14,QAUR,VPI,True,0.12775513942611352
W_K10P6_CP30,15,AUR,AST,True,0.17492430528177969
W_K10P6_CP30,15,AUR,CLC,False,0.0
W_K10P6_CP30,15,AUR,CSM,True,0.22080266782719138
W_K10P6_CP30,15,AUR,DHC,False,0.0
W_K10P6_CP30,15,AUR,DSN,True,0.020000000000001253
W_K10P6_CP30,15,AUR,HTI,True,0.24999999999999997
W_K10P6_CP30,15,AUR,HTV,True,0.08427302689102927
W_K10P6_CP30,15,AUR,NCT,True,0.24999999999999845
W_K10P6_CP30,15,AUR,SCR,False,0.0
W_K10P6_CP30,15,AUR,VJC,False,0.0
W_K10P6_CP30,15,QAUR,CLC,True,0.2099509623031378
W_K10P6_CP30,15,QAUR,DHC,False,0.0
W_K10P6_CP30,15,QAUR,DMC,True,0.020000000000000177
W_K10P6_CP30,15,QAUR,DSN,True,0.020049037696862275
W_K10P6_CP30,15,QAUR,HTI,True,0.24999999999999997
W_K10P6_CP30,15,QAUR,HTV,False,0.0
W_K10P6_CP30,15,QAUR,NCT,True,0.24999999999999972
W_K10P6_CP30,15,QAUR,PGC,True,0.25
W_K10P6_CP30,15,QAUR,VCB,False,0.0
W_K10P6_CP30,15,QAUR,VJC,False,0.0
W_K10P6_CP30,16,AUR,AST,True,0.24999999999999967
W_K10P6_CP30,16,AUR,BWE,False,0.0
W_K10P6_CP30,16,AUR,CSM,True,0.05605190013896551
W_K10P6_CP30,16,AUR,DCL,False,0.0
W_K10P6_CP30,16,AUR,DHC,True,0.020000000000000597
W_K10P6_CP30,16,AUR,HTI,True,0.2499999999999992
W_K10P6_CP30,16,AUR,PGC,True,0.1739480998610351
W_K10P6_CP30,16,AUR,VID,False,0.0
W_K10P6_CP30,16,AUR,VMD,False,0.0
W_K10P6_CP30,16,AUR,VPI,True,0.24999999999999992
