spec_id,market_lookback,strategy_lookback_folds,volatility_target,volatility_lookback_days,minimum_validation_ic,overlay_turnover_cost_bps,sample,method,mean_exposure,active_folds,total_folds,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown
OV0347,200,0,0.1,120,0.05,25.0,observed_2026,AUR,0.48938000693399775,6,8,160,0.1214805122217999,0.19790389445486634,0.0898579456450437,2.202408401774787,3.0764813949250858,-0.03241405373015005
OV0347,200,0,0.1,120,0.05,25.0,observed_2026,QAUR,0.4802779653657342,6,8,160,0.12142449339781858,0.19780965374385895,0.08882016669193343,2.227080415531621,3.0940739678852784,-0.03117925496351015
OV0348,200,0,0.1,120,0.1,25.0,bridge,AUR,0.699835950763031,1,1,22,0.0013132503863775291,0.015146378611360811,0.09543756205420935,0.15870458428891487,0.4443262078326012,-0.040478060796473314
OV0348,200,0,0.1,120,0.1,25.0,bridge,QAUR,0.6720099587302066,1,1,22,-0.002632791993713357,-0.029745823817928785,0.1184283872388545,-0.2511713999611881,-0.43910753495547644,-0.03417536064190052
OV0348,200,0,0.1,120,0.1,25.0,development,AUR,0.2754543092209671,8,29,604,-0.06264540696810017,-0.026630371661093832,0.1102616937040076,-0.24151970431890726,-0.13757591132606414,-0.30203319479990964
OV0348,200,0,0.1,120,0.1,25.0,development,QAUR,0.2754543092209671,8,29,604,-0.06264540696810017,-0.026630371661093832,0.1102616937040076,-0.24151970431890726,-0.13757591132606414,-0.30203319479990964
OV0348,200,0,0.1,120,0.1,25.0,historical_holdout,AUR,0.3279579560412399,6,15,312,0.07661273119900835,0.06143699552733928,0.045038537722427836,1.3640983618512441,1.5708040866331916,-0.03475552016869077
OV0348,200,0,0.1,120,0.1,25.0,historical_holdout,QAUR,0.3240717720598072,6,15,312,0.10008337217542551,0.08008799436880354,0.04926226998350114,1.6257471366144214,1.916926847551333,-0.03475552016869077
OV0348,200,0,0.1,120,0.1,25.0,observed_2026,AUR,0.48938000693399775,6,8,160,0.1214805122217999,0.19790389445486634,0.0898579456450437,2.202408401774787,3.0764813949250858,-0.03241405373015005
OV0348,200,0,0.1,120,0.1,25.0,observed_2026,QAUR,0.4802779653657342,6,8,160,0.12142449339781858,0.19780965374385895,0.08882016669193343,2.227080415531621,3.0940739678852784,-0.03117925496351015
OV0349,200,0,0.12,60,-1.0,25.0,bridge,AUR,0.9701622436723958,1,1,22,0.0010668424443769364,0.01228857298960162,0.13218744726070464,0.09296323701119422,0.2600437705187785,-0.055729267244441605
OV0349,200,0,0.12,60,-1.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004818330954499572,-0.053822585497676934,0.17637332367311662,-0.3051628464938927,-0.5339695699849608,-0.05054938119834351
OV0349,200,0,0.12,60,-1.0,25.0,development,AUR,0.5206118774970079,17,29,604,-0.027863145822471402,-0.011720818336463656,0.11956739801304977,-0.09802687464340763,-0.0823249911718204,-0.30203319479990964
OV0349,200,0,0.12,60,-1.0,25.0,development,QAUR,0.5206118774970079,17,29,604,-0.027863145822471402,-0.011720818336463656,0.11956739801304977,-0.09802687464340763,-0.0823249911718204,-0.30203319479990964
OV0349,200,0,0.12,60,-1.0,25.0,historical_holdout,AUR,0.827828501614776,14,15,312,0.10371594444742782,0.08296775251425181,0.12350335743605258,0.6717854011151945,0.7858065581807805,-0.13096078514839304
OV0349,200,0,0.12,60,-1.0,25.0,historical_holdout,QAUR,0.8027662193057308,14,15,312,0.13250778450040746,0.10572889363728022,0.11972920394474221,0.8830668721899843,1.028620612203847,-0.13096078514839304
OV0349,200,0,0.12,60,-1.0,25.0,observed_2026,AUR,0.5772666739800167,6,8,160,0.13959882552883296,0.2285261041350557,0.10622063466784408,2.1514285322213094,3.0722195525084786,-0.036793387151136
OV0349,200,0,0.12,60,-1.0,25.0,observed_2026,QAUR,0.5656813422123106,6,8,160,0.13616429181609147,0.2226996529737706,0.10445872512175358,2.1319392201484306,3.148295524904857,-0.036793387151136114
OV0350,200,0,0.12,60,0.0,25.0,bridge,AUR,0.9701622436723958,1,1,22,0.0010668424443769364,0.01228857298960162,0.13218744726070464,0.09296323701119422,0.2600437705187785,-0.055729267244441605
OV0350,200,0,0.12,60,0.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004818330954499572,-0.053822585497676934,0.17637332367311662,-0.3051628464938927,-0.5339695699849608,-0.05054938119834351
OV0350,200,0,0.12,60,0.0,25.0,development,AUR,0.389816422547433,12,29,604,-0.06014696800795738,-0.025548765229220005,0.11513617682669673,-0.22190041334858696,-0.1563123856134566,-0.30203319479990964
OV0350,200,0,0.12,60,0.0,25.0,development,QAUR,0.389816422547433,12,29,604,-0.06014696800795738,-0.025548765229220005,0.11513617682669673,-0.22190041334858696,-0.1563123856134566,-0.30203319479990964
OV0350,200,0,0.12,60,0.0,25.0,historical_holdout,AUR,0.5706220032672508,10,15,312,0.0134015585880356,0.010810461171680164,0.10864783375874765,0.09950001576363479,0.09425777813345954,-0.13096078514839327
OV0350,200,0,0.12,60,0.0,25.0,historical_holdout,QAUR,0.5658597124380292,10,15,312,0.030172958090424418,0.024300595554346716,0.10703172405671972,0.22704105505643365,0.215329828819721,-0.13096078514839327
OV0350,200,0,0.12,60,0.0,25.0,observed_2026,AUR,0.5772666739800167,6,8,160,0.13959882552883296,0.2285261041350557,0.10622063466784408,2.1514285322213094,3.0722195525084786,-0.036793387151136
OV0350,200,0,0.12,60,0.0,25.0,observed_2026,QAUR,0.5656813422123106,6,8,160,0.13616429181609147,0.2226996529737706,0.10445872512175358,2.1319392201484306,3.148295524904857,-0.036793387151136114
OV0351,200,0,0.12,60,0.05,25.0,bridge,AUR,0.9701622436723958,1,1,22,0.0010668424443769364,0.01228857298960162,0.13218744726070464,0.09296323701119422,0.2600437705187785,-0.055729267244441605
OV0351,200,0,0.12,60,0.05,25.0,bridge,QAUR,1.0,1,1,22,-0.004818330954499572,-0.053822585497676934,0.17637332367311662,-0.3051628464938927,-0.5339695699849608,-0.05054938119834351
OV0351,200,0,0.12,60,0.05,25.0,development,AUR,0.286368146685364,9,29,604,-0.07317731141100281,-0.03120833606895801,0.11077715621599867,-0.2817217658856171,-0.17161212501780113,-0.30203319479990964
OV0351,200,0,0.12,60,0.05,25.0,development,QAUR,0.286368146685364,9,29,604,-0.07317731141100281,-0.03120833606895801,0.11077715621599867,-0.2817217658856171,-0.17161212501780113,-0.30203319479990964
OV0351,200,0,0.12,60,0.05,25.0,historical_holdout,AUR,0.5706220032672508,10,15,312,0.0134015585880356,0.010810461171680164,0.10864783375874765,0.09950001576363479,0.09425777813345954,-0.13096078514839327
OV0351,200,0,0.12,60,0.05,25.0,historical_holdout,QAUR,0.5658597124380292,10,15,312,0.030172958090424418,0.024300595554346716,0.10703172405671972,0.22704105505643365,0.215329828819721,-0.13096078514839327
OV0351,200,0,0.12,60,0.05,25.0,observed_2026,AUR,0.5772666739800167,6,8,160,0.13959882552883296,0.2285261041350557,0.10622063466784408,2.1514285322213094,3.0722195525084786,-0.036793387151136
OV0351,200,0,0.12,60,0.05,25.0,observed_2026,QAUR,0.5656813422123106,6,8,160,0.13616429181609147,0.2226996529737706,0.10445872512175358,2.1319392201484306,3.148295524904857,-0.036793387151136114
OV0352,200,0,0.12,60,0.1,25.0,bridge,AUR,0.9701622436723958,1,1,22,0.0010668424443769364,0.01228857298960162,0.13218744726070464,0.09296323701119422,0.2600437705187785,-0.055729267244441605
OV0352,200,0,0.12,60,0.1,25.0,bridge,QAUR,1.0,1,1,22,-0.004818330954499572,-0.053822585497676934,0.17637332367311662,-0.3051628464938927,-0.5339695699849608,-0.05054938119834351
OV0352,200,0,0.12,60,0.1,25.0,development,AUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0352,200,0,0.12,60,0.1,25.0,development,QAUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0352,200,0,0.12,60,0.1,25.0,historical_holdout,AUR,0.3214453186324494,6,15,312,0.06698151545197595,0.05376096821769982,0.04335734603319211,1.2399506228204846,1.3824008937784296,-0.03475552016869077
OV0352,200,0,0.12,60,0.1,25.0,historical_holdout,QAUR,0.3227206363617752,6,15,312,0.08667145275878685,0.06943965905746019,0.04662946336795943,1.4891798884645617,1.7337080230623092,-0.03475552016869077
OV0352,200,0,0.12,60,0.1,25.0,observed_2026,AUR,0.5772666739800167,6,8,160,0.13959882552883296,0.2285261041350557,0.10622063466784408,2.1514285322213094,3.0722195525084786,-0.036793387151136
OV0352,200,0,0.12,60,0.1,25.0,observed_2026,QAUR,0.5656813422123106,6,8,160,0.13616429181609147,0.2226996529737706,0.10445872512175358,2.1319392201484306,3.148295524904857,-0.036793387151136114
OV0353,200,0,0.12,120,-1.0,25.0,bridge,AUR,0.8398031409156371,1,1,22,0.001485990927834191,0.01715418816495773,0.11452507446505122,0.14978543559203314,0.4193552119704649,-0.048401111854234236
OV0353,200,0,0.12,120,-1.0,25.0,bridge,QAUR,0.8064119504762479,1,1,22,-0.0032974429538212835,-0.03712638895113629,0.1421140646866254,-0.2612435935387774,-0.4567161324874132,-0.04090911883699966
OV0353,200,0,0.12,120,-1.0,25.0,development,AUR,0.5198141164166794,17,29,604,-0.02802004878445341,-0.011787371301676286,0.11954457065275871,-0.09860231407677293,-0.0827680565812423,-0.30203319479990964
OV0353,200,0,0.12,120,-1.0,25.0,development,QAUR,0.5198141164166794,17,29,604,-0.02802004878445341,-0.011787371301676286,0.11954457065275871,-0.09860231407677293,-0.0827680565812423,-0.30203319479990964
OV0353,200,0,0.12,120,-1.0,25.0,historical_holdout,AUR,0.8243988819764017,14,15,312,0.10832147518571267,0.08661621465131697,0.11959365035002317,0.7242542927472418,0.8435236215726434,-0.13096078514839304
OV0353,200,0,0.12,120,-1.0,25.0,historical_holdout,QAUR,0.8102722453122788,14,15,312,0.1478841254545724,0.11783883684520302,0.1197010494273293,0.9844428048790262,1.1559436617873033,-0.13096078514839304
OV0353,200,0,0.12,120,-1.0,25.0,observed_2026,AUR,0.5872560083207972,6,8,160,0.1467859486597045,0.24075125084848215,0.10782953477405242,2.2327023051055153,3.118798083283858,-0.03879833385650633
OV0353,200,0,0.12,120,-1.0,25.0,observed_2026,QAUR,0.5763335584388809,6,8,160,0.1467331907373226,0.2406613497792125,0.10658420003032011,2.257945827906494,3.13695516259703,-0.03732393176998061
OV0354,200,0,0.12,120,0.0,25.0,bridge,AUR,0.8398031409156371,1,1,22,0.001485990927834191,0.01715418816495773,0.11452507446505122,0.14978543559203314,0.4193552119704649,-0.048401111854234236
OV0354,200,0,0.12,120,0.0,25.0,bridge,QAUR,0.8064119504762479,1,1,22,-0.0032974429538212835,-0.03712638895113629,0.1421140646866254,-0.2612435935387774,-0.4567161324874132,-0.04090911883699966
OV0354,200,0,0.12,120,0.0,25.0,development,AUR,0.389816422547433,12,29,604,-0.06014696800795738,-0.025548765229220005,0.11513617682669673,-0.22190041334858696,-0.1563123856134566,-0.30203319479990964
OV0354,200,0,0.12,120,0.0,25.0,development,QAUR,0.389816422547433,12,29,604,-0.06014696800795738,-0.025548765229220005,0.11513617682669673,-0.22190041334858696,-0.1563123856134566,-0.30203319479990964
OV0354,200,0,0.12,120,0.0,25.0,historical_holdout,AUR,0.6027267545575467,10,15,312,0.031285531861755755,0.02519399763902741,0.11142780446036045,0.22610153507951397,0.21941820369109546,-0.13096078514839327
OV0354,200,0,0.12,120,0.0,25.0,historical_holdout,QAUR,0.5937714656377756,10,15,312,0.05613553177081432,0.04510080440668096,0.11126022741684592,0.40536322326312485,0.39615334943638175,-0.13096078514839327
OV0354,200,0,0.12,120,0.0,25.0,observed_2026,AUR,0.5872560083207972,6,8,160,0.1467859486597045,0.24075125084848215,0.10782953477405242,2.2327023051055153,3.118798083283858,-0.03879833385650633
OV0354,200,0,0.12,120,0.0,25.0,observed_2026,QAUR,0.5763335584388809,6,8,160,0.1467331907373226,0.2406613497792125,0.10658420003032011,2.257945827906494,3.13695516259703,-0.03732393176998061
OV0355,200,0,0.12,120,0.05,25.0,bridge,AUR,0.8398031409156371,1,1,22,0.001485990927834191,0.01715418816495773,0.11452507446505122,0.14978543559203314,0.4193552119704649,-0.048401111854234236
OV0355,200,0,0.12,120,0.05,25.0,bridge,QAUR,0.8064119504762479,1,1,22,-0.0032974429538212835,-0.03712638895113629,0.1421140646866254,-0.2612435935387774,-0.4567161324874132,-0.04090911883699966
OV0355,200,0,0.12,120,0.05,25.0,development,AUR,0.286368146685364,9,29,604,-0.07317731141100281,-0.03120833606895801,0.11077715621599867,-0.2817217658856171,-0.17161212501780113,-0.30203319479990964
OV0355,200,0,0.12,120,0.05,25.0,development,QAUR,0.286368146685364,9,29,604,-0.07317731141100281,-0.03120833606895801,0.11077715621599867,-0.2817217658856171,-0.17161212501780113,-0.30203319479990964
OV0355,200,0,0.12,120,0.05,25.0,historical_holdout,AUR,0.6027267545575467,10,15,312,0.031285531861755755,0.02519399763902741,0.11142780446036045,0.22610153507951397,0.21941820369109546,-0.13096078514839327
OV0355,200,0,0.12,120,0.05,25.0,historical_holdout,QAUR,0.5937714656377756,10,15,312,0.05613553177081432,0.04510080440668096,0.11126022741684592,0.40536322326312485,0.39615334943638175,-0.13096078514839327
OV0355,200,0,0.12,120,0.05,25.0,observed_2026,AUR,0.5872560083207972,6,8,160,0.1467859486597045,0.24075125084848215,0.10782953477405242,2.2327023051055153,3.118798083283858,-0.03879833385650633
OV0355,200,0,0.12,120,0.05,25.0,observed_2026,QAUR,0.5763335584388809,6,8,160,0.1467331907373226,0.2406613497792125,0.10658420003032011,2.257945827906494,3.13695516259703,-0.03732393176998061
OV0356,200,0,0.12,120,0.1,25.0,bridge,AUR,0.8398031409156371,1,1,22,0.001485990927834191,0.01715418816495773,0.11452507446505122,0.14978543559203314,0.4193552119704649,-0.048401111854234236
OV0356,200,0,0.12,120,0.1,25.0,bridge,QAUR,0.8064119504762479,1,1,22,-0.0032974429538212835,-0.03712638895113629,0.1421140646866254,-0.2612435935387774,-0.4567161324874132,-0.04090911883699966
OV0356,200,0,0.12,120,0.1,25.0,development,AUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0356,200,0,0.12,120,0.1,25.0,development,QAUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0356,200,0,0.12,120,0.1,25.0,historical_holdout,AUR,0.3535495472494879,6,15,312,0.08580915954040935,0.0687541833154306,0.04990216691185775,1.3777795148028578,1.587018885148772,-0.03475552016869077
OV0356,200,0,0.12,120,0.1,25.0,historical_holdout,QAUR,0.3488861264717686,6,15,312,0.11420962731949524,0.09127651557133354,0.055359068944402914,1.6488087193627208,1.9425262008005835,-0.03475552016869077
OV0356,200,0,0.12,120,0.1,25.0,observed_2026,AUR,0.5872560083207972,6,8,160,0.1467859486597045,0.24075125084848215,0.10782953477405242,2.2327023051055153,3.118798083283858,-0.03879833385650633
OV0356,200,0,0.12,120,0.1,25.0,observed_2026,QAUR,0.5763335584388809,6,8,160,0.1467331907373226,0.2406613497792125,0.10658420003032011,2.257945827906494,3.13695516259703,-0.03732393176998061
OV0357,200,0,0.15,60,-1.0,25.0,bridge,AUR,1.0,1,1,22,0.0014847057393847507,0.017139236702544025,0.13633482386347462,0.12571429820239632,0.35186887035144593,-0.057399710992871666
OV0357,200,0,0.15,60,-1.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004332706789651031,-0.04852038142510917,0.1762294696676911,-0.27532501525767583,-0.4813315244932377,-0.05054938119834418
OV0357,200,0,0.15,60,-1.0,25.0,development,AUR,0.530075191698846,17,29,604,-0.03197751424744544,-0.013468070076484207,0.12008720213500625,-0.11215241788498768,-0.09482030791554322,-0.30203319479990964
OV0357,200,0,0.15,60,-1.0,25.0,development,QAUR,0.530075191698846,17,29,604,-0.03197751424744544,-0.013468070076484207,0.12008720213500625,-0.11215241788498768,-0.09482030791554322,-0.30203319479990964
OV0357,200,0,0.15,60,-1.0,25.0,historical_holdout,AUR,0.87994417075073,14,15,312,0.11507554093503525,0.09196146100287472,0.12951111409175925,0.7100661719095366,0.8465428016074623,-0.13096078514839304
OV0357,200,0,0.15,60,-1.0,25.0,historical_holdout,QAUR,0.8673671774808176,14,15,312,0.16061520632323822,0.12784185381912794,0.12829675051877787,0.9964543396632376,1.2007859378105734,-0.13096078514839304
OV0357,200,0,0.15,60,-1.0,25.0,observed_2026,AUR,0.6940703679167918,6,8,160,0.16817840841545495,0.27740011348263494,0.12653000702841988,2.19236622203244,3.029986353524724,-0.04582669707814524
OV0357,200,0,0.15,60,-1.0,25.0,observed_2026,QAUR,0.683252490707942,6,8,160,0.166047425420647,0.2737319352370413,0.12399016458721128,2.2076907160205095,3.1562232275329016,-0.04582669707814535
OV0358,200,0,0.15,60,0.0,25.0,bridge,AUR,1.0,1,1,22,0.0014847057393847507,0.017139236702544025,0.13633482386347462,0.12571429820239632,0.35186887035144593,-0.057399710992871666
OV0358,200,0,0.15,60,0.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004332706789651031,-0.04852038142510917,0.1762294696676911,-0.27532501525767583,-0.4813315244932377,-0.05054938119834418
OV0358,200,0,0.15,60,0.0,25.0,development,AUR,0.39244294197739465,12,29,604,-0.06275611357544975,-0.026678336829107252,0.11540251276783411,-0.2311763945970442,-0.1633975901520334,-0.30203319479990964
OV0358,200,0,0.15,60,0.0,25.0,development,QAUR,0.39244294197739465,12,29,604,-0.06275611357544975,-0.026678336829107252,0.11540251276783411,-0.2311763945970442,-0.1633975901520334,-0.30203319479990964
OV0358,200,0,0.15,60,0.0,25.0,historical_holdout,AUR,0.6132775040840633,10,15,312,0.021439408619248645,0.017281048534920407,0.11336168956370003,0.15244169879110583,0.1470407011803807,-0.13096078514839327
OV0358,200,0,0.15,60,0.0,25.0,historical_holdout,QAUR,0.6073246405475365,10,15,312,0.04268519023309203,0.034337342225906786,0.11093190432098979,0.30953531750928126,0.3009442282836362,-0.13096078514839327
OV0358,200,0,0.15,60,0.0,25.0,observed_2026,AUR,0.6940703679167918,6,8,160,0.16817840841545495,0.27740011348263494,0.12653000702841988,2.19236622203244,3.029986353524724,-0.04582669707814524
OV0358,200,0,0.15,60,0.0,25.0,observed_2026,QAUR,0.683252490707942,6,8,160,0.166047425420647,0.2737319352370413,0.12399016458721128,2.2076907160205095,3.1562232275329016,-0.04582669707814535
OV0359,200,0,0.15,60,0.05,25.0,bridge,AUR,1.0,1,1,22,0.0014847057393847507,0.017139236702544025,0.13633482386347462,0.12571429820239632,0.35186887035144593,-0.057399710992871666
OV0359,200,0,0.15,60,0.05,25.0,bridge,QAUR,1.0,1,1,22,-0.004332706789651031,-0.04852038142510917,0.1762294696676911,-0.27532501525767583,-0.4813315244932377,-0.05054938119834418
OV0359,200,0,0.15,60,0.05,25.0,development,AUR,0.2889946661153257,9,29,604,-0.07575028317091537,-0.032331347165600155,0.11105369155484592,-0.29113257481974586,-0.1781033348569955,-0.30203319479990964
OV0359,200,0,0.15,60,0.05,25.0,development,QAUR,0.2889946661153257,9,29,604,-0.07575028317091537,-0.032331347165600155,0.11105369155484592,-0.29113257481974586,-0.1781033348569955,-0.30203319479990964
OV0359,200,0,0.15,60,0.05,25.0,historical_holdout,AUR,0.6132775040840633,10,15,312,0.021439408619248645,0.017281048534920407,0.11336168956370003,0.15244169879110583,0.1470407011803807,-0.13096078514839327
OV0359,200,0,0.15,60,0.05,25.0,historical_holdout,QAUR,0.6073246405475365,10,15,312,0.04268519023309203,0.034337342225906786,0.11093190432098979,0.30953531750928126,0.3009442282836362,-0.13096078514839327
OV0359,200,0,0.15,60,0.05,25.0,observed_2026,AUR,0.6940703679167918,6,8,160,0.16817840841545495,0.27740011348263494,0.12653000702841988,2.19236622203244,3.029986353524724,-0.04582669707814524
OV0359,200,0,0.15,60,0.05,25.0,observed_2026,QAUR,0.683252490707942,6,8,160,0.166047425420647,0.2737319352370413,0.12399016458721128,2.2076907160205095,3.1562232275329016,-0.04582669707814535
OV0360,200,0,0.15,60,0.1,25.0,bridge,AUR,1.0,1,1,22,0.0014847057393847507,0.017139236702544025,0.13633482386347462,0.12571429820239632,0.35186887035144593,-0.057399710992871666
OV0360,200,0,0.15,60,0.1,25.0,bridge,QAUR,1.0,1,1,22,-0.004332706789651031,-0.04852038142510917,0.1762294696676911,-0.27532501525767583,-0.4813315244932377,-0.05054938119834418
OV0360,200,0,0.15,60,0.1,25.0,development,AUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0360,200,0,0.15,60,0.1,25.0,development,QAUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0360,200,0,0.15,60,0.1,25.0,historical_holdout,AUR,0.35180664829056174,6,15,312,0.07598884332797584,0.06094016141944647,0.048848351334523345,1.247537731665005,1.383624825709844,-0.03475552016869077
OV0360,200,0,0.15,60,0.1,25.0,historical_holdout,QAUR,0.35340079545221903,6,15,312,0.10080281264086866,0.08065848306400136,0.05335886463064984,1.5116229256810378,1.7561636918509445,-0.03475552016869077
OV0360,200,0,0.15,60,0.1,25.0,observed_2026,AUR,0.6940703679167918,6,8,160,0.16817840841545495,0.27740011348263494,0.12653000702841988,2.19236622203244,3.029986353524724,-0.04582669707814524
OV0360,200,0,0.15,60,0.1,25.0,observed_2026,QAUR,0.683252490707942,6,8,160,0.166047425420647,0.2737319352370413,0.12399016458721128,2.2076907160205095,3.1562232275329016,-0.04582669707814535
OV0361,200,0,0.15,120,-1.0,25.0,bridge,AUR,1.0,1,1,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
OV0361,200,0,0.15,120,-1.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004315536432981215,-0.048332414440313776,0.17622466184807498,-0.27426589407776325,-0.47946259300683436,-0.050549381198343624
OV0361,200,0,0.15,120,-1.0,25.0,development,AUR,0.5290779903484355,17,29,604,-0.03217084112129709,-0.01355027669923159,0.12005168531913131,-0.11287035798965357,-0.09536837241789854,-0.30203319479990964
OV0361,200,0,0.15,120,-1.0,25.0,development,QAUR,0.5290779903484355,17,29,604,-0.03217084112129709,-0.01355027669923159,0.12005168531913131,-0.11287035798965357,-0.09536837241789854,-0.30203319479990964
OV0361,200,0,0.15,120,-1.0,25.0,historical_holdout,AUR,0.8941261618262405,14,15,312,0.1339180679930323,0.10684090148626946,0.12860819056650605,0.8307472565755425,0.9981972666695968,-0.13096078514839304
OV0361,200,0,0.15,120,-1.0,25.0,historical_holdout,QAUR,0.8795069733070152,14,15,312,0.18304478441395822,0.14541402304414164,0.1289324098030311,1.1278314216440175,1.3764048748543096,-0.13096078514839304
OV0361,200,0,0.15,120,-1.0,25.0,observed_2026,AUR,0.7327208202145475,6,8,160,0.1853629013044118,0.30712116277420254,0.1344433632248866,2.2843906564615892,3.2044001332585266,-0.048313711981082474
OV0361,200,0,0.15,120,-1.0,25.0,observed_2026,QAUR,0.7179841030943999,6,8,160,0.18402023115846888,0.3047899982217068,0.13249686719465437,2.3003562625668157,3.1980073488172214,-0.04648444405398677
OV0362,200,0,0.15,120,0.0,25.0,bridge,AUR,1.0,1,1,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
OV0362,200,0,0.15,120,0.0,25.0,bridge,QAUR,1.0,1,1,22,-0.004315536432981215,-0.048332414440313776,0.17622466184807498,-0.27426589407776325,-0.47946259300683436,-0.050549381198343624
OV0362,200,0,0.15,120,0.0,25.0,development,AUR,0.39244294197739465,12,29,604,-0.06275611357544975,-0.026678336829107252,0.11540251276783411,-0.2311763945970442,-0.1633975901520334,-0.30203319479990964
OV0362,200,0,0.15,120,0.0,25.0,development,QAUR,0.39244294197739465,12,29,604,-0.06275611357544975,-0.026678336829107252,0.11540251276783411,-0.2311763945970442,-0.1633975901520334,-0.30203319479990964
OV0362,200,0,0.15,120,0.0,25.0,historical_holdout,AUR,0.6503693358860052,10,15,312,0.04538535600599314,0.03650024665972218,0.11732367011688082,0.31110726951654094,0.309153899754424,-0.13096078514839327
OV0362,200,0,0.15,120,0.0,25.0,historical_holdout,QAUR,0.6422143320472194,10,15,312,0.07544465008950318,0.06050674702237413,0.11725011079972657,0.5160485274570439,0.5209491487223109,-0.13096078514839327
OV0362,200,0,0.15,120,0.0,25.0,observed_2026,AUR,0.7327208202145475,6,8,160,0.1853629013044118,0.30712116277420254,0.1344433632248866,2.2843906564615892,3.2044001332585266,-0.048313711981082474
OV0362,200,0,0.15,120,0.0,25.0,observed_2026,QAUR,0.7179841030943999,6,8,160,0.18402023115846888,0.3047899982217068,0.13249686719465437,2.3003562625668157,3.1980073488172214,-0.04648444405398677
OV0363,200,0,0.15,120,0.05,25.0,bridge,AUR,1.0,1,1,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
OV0363,200,0,0.15,120,0.05,25.0,bridge,QAUR,1.0,1,1,22,-0.004315536432981215,-0.048332414440313776,0.17622466184807498,-0.27426589407776325,-0.47946259300683436,-0.050549381198343624
OV0363,200,0,0.15,120,0.05,25.0,development,AUR,0.2889946661153257,9,29,604,-0.07575028317091537,-0.032331347165600155,0.11105369155484592,-0.29113257481974586,-0.1781033348569955,-0.30203319479990964
OV0363,200,0,0.15,120,0.05,25.0,development,QAUR,0.2889946661153257,9,29,604,-0.07575028317091537,-0.032331347165600155,0.11105369155484592,-0.29113257481974586,-0.1781033348569955,-0.30203319479990964
OV0363,200,0,0.15,120,0.05,25.0,historical_holdout,AUR,0.6503693358860052,10,15,312,0.04538535600599314,0.03650024665972218,0.11732367011688082,0.31110726951654094,0.309153899754424,-0.13096078514839327
OV0363,200,0,0.15,120,0.05,25.0,historical_holdout,QAUR,0.6422143320472194,10,15,312,0.07544465008950318,0.06050674702237413,0.11725011079972657,0.5160485274570439,0.5209491487223109,-0.13096078514839327
OV0363,200,0,0.15,120,0.05,25.0,observed_2026,AUR,0.7327208202145475,6,8,160,0.1853629013044118,0.30712116277420254,0.1344433632248866,2.2843906564615892,3.2044001332585266,-0.048313711981082474
OV0363,200,0,0.15,120,0.05,25.0,observed_2026,QAUR,0.7179841030943999,6,8,160,0.18402023115846888,0.3047899982217068,0.13249686719465437,2.3003562625668157,3.1980073488172214,-0.04648444405398677
OV0364,200,0,0.15,120,0.1,25.0,bridge,AUR,1.0,1,1,22,0.0016570682302721185,0.019146237094389118,0.13637363349341663,0.14039544598123063,0.39307262830926787,-0.05739971099287133
OV0364,200,0,0.15,120,0.1,25.0,bridge,QAUR,1.0,1,1,22,-0.004315536432981215,-0.048332414440313776,0.17622466184807498,-0.27426589407776325,-0.47946259300683436,-0.050549381198343624
OV0364,200,0,0.15,120,0.1,25.0,development,AUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
OV0364,200,0,0.15,120,0.1,25.0,development,QAUR,0.27586206896551724,8,29,604,-0.0629674657638003,-0.02676991725612743,0.11028468092766158,-0.2427346847354663,-0.13829788286120925,-0.30203319479990964
