date,ticker,raw_open,raw_high,raw_low,raw_close,source_adjusted_close,volume,trading_value,source,source_url,fetched_at,available_at,raw_checksum,parser_version,data_class,security_id,adjustment_policy,price_return,source_adjusted_return,total_return,adjustment_known_at,adjustment_source,research_adjusted_close,research_adjusted_open,research_adjusted_high,research_adjusted_low,adjustment_factor,adjustment_version,research_adjustment_status,matched_verified_event
2021-01-15,TIP,45792.15625,47645.015625,44821.609375,47468.5546875,33847.69140625,11163.0,529891475.9765625,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2021-01-16,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,0.02671757918059625,0.056974333908640595,0.02671757918059625,,no_event_raw_close,47468.5546874999,45792.156249999905,47645.0156249999,44821.609374999905,0.9999999999999979,corporate-actions-v2,blocked_unresolved_material_event,False
2022-04-29,TIP,28000.0,28700.0,28000.0,28700.0,21648.06640625,126300.0,3624810000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2022-04-30,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,0.04591836734693877,0.10639943860545764,0.04591836734693877,,no_event_raw_close,30268.877551020305,29530.612244897857,30268.8775510203,29530.612244897857,1.0546647230320663,corporate-actions-v2,blocked_unresolved_material_event,False
2022-12-30,TIP,16750.0,16800.0,16600.0,16750.0,13237.755859375,26900.0,450575000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2022-12-31,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,-0.04558404558404561,7.377100641470236e-08,-0.04558404558404561,,no_event_raw_close,18470.9051813643,18470.9051813643,18526.04221175643,18305.4940901879,1.1027406078426447,corporate-actions-v2,blocked_unresolved_material_event,False
2023-05-19,TIP,19550.0,20000.0,19550.0,19800.0,15809.533203125,68100.0,1348380000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2023-05-20,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,0.010204081632652962,0.02061844491150322,0.010204081632652962,,no_event_raw_close,22057.062647889325,21778.564382133147,22279.86126049427,21778.564382133147,1.1139930630247135,corporate-actions-v2,blocked_unresolved_material_event,False
2023-11-10,TIP,24200.0,24400.0,23800.0,24000.0,20129.2734375,258400.0,6201600000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2023-11-11,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,-0.040000000000000036,0.008403272544534879,-0.040000000000000036,,no_event_raw_close,28019.153521197615,28252.646467207593,28486.139413217574,27785.660575187634,1.1674647300499006,corporate-actions-v2,blocked_unresolved_material_event,False
2024-05-22,TIP,24500.0,24700.0,24000.0,24450.0,20758.314453125,319800.0,7819110000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2024-05-23,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,-0.012121212121212088,0.0,-0.012121212121212088,,no_event_raw_close,28890.50674244393,28949.587533328275,29185.910696865645,28358.77962448484,1.1816158176868683,corporate-actions-v2,blocked_unresolved_material_event,False
2024-12-20,TIP,21050.0,22500.0,21050.0,21250.0,19132.361328125,117000.0,2486250000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2024-12-21,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,-0.06798245614035092,-0.011627872953047236,-0.06798245614035092,,no_event_raw_close,26541.00879968803,26291.21106980861,28102.244611434384,26291.21106980861,1.2489886493970837,corporate-actions-v2,blocked_unresolved_material_event,False
2025-08-08,TIP,21500.0,21550.0,21250.0,21550.0,20962.462890625,381100.0,8212705000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2025-08-09,e31ed613eac67366762b92ca964e00b8471a47d3061355d65bf5e3ee0dc82803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,0.0023255813953488857,0.082914632439691,0.0023255813953488857,,no_event_raw_close,28918.734633168144,28851.637801072626,28918.734633168144,28516.153640595036,1.3419366419103547,corporate-actions-v2,blocked_unresolved_material_event,False
2025-12-22,TIP,18100.0,18100.0,17850.0,17900.0,17705.435546875,17600.0,315040000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:37.747945+00:00,2025-12-23,1baf23e026a214c7831628927b956fee2de0777aa06a8b925d888f642cf20803,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIP5,,-0.011049723756906049,0.005617923931781288,-0.011049723756906049,,no_event_raw_close,24418.79847401075,24691.634211150536,24691.634211150536,24350.589539725806,1.3641786856989246,corporate-actions-v2,blocked_unresolved_material_event,False
2020-05-22,TIX,29000.0,30750.0,29000.0,30750.0,19005.521484375,130.0,3997500.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2020-05-23,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.09625668449197855,0.14738817453439212,0.09625668449197855,,no_event_raw_close,30750.0,29000.0,30750.0,29000.0,1.0,corporate-actions-v2,blocked_unresolved_material_event,False
2020-11-25,TIX,31000.0,32200.0,31000.0,31000.0,19933.8671875,90.0,2790000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2020-11-26,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.037267080745341574,0.00161555644839817,-0.037267080745341574,,no_event_raw_close,30999.999999999978,30999.999999999978,32199.999999999978,30999.999999999978,0.9999999999999993,corporate-actions-v2,blocked_unresolved_material_event,False
2021-05-20,TIX,31500.0,31500.0,31500.0,31500.0,21078.76953125,520.0,16380000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2021-05-21,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.015625,0.024390317985065302,-0.015625,,no_event_raw_close,31499.999999999945,31499.999999999945,31499.999999999945,31499.999999999945,0.9999999999999982,corporate-actions-v2,blocked_unresolved_material_event,False
2021-11-15,TIX,35800.0,36850.0,35400.0,36300.0,25144.875,14200.0,515460000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2021-11-16,f7bfa274b24ef8771f0844f2865801fad082ff50681e3803ccc993e506abc365,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.013586956521739135,0.02109701629442018,-0.013586956521739135,,no_event_raw_close,36299.99999999994,35799.99999999994,36849.99999999994,35399.99999999994,0.9999999999999984,corporate-actions-v2,blocked_unresolved_material_event,False
2022-05-25,TIX,33000.0,33000.0,33000.0,33000.0,23744.98828125,100.0,3300000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2022-05-26,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.014925373134328401,0.023255872674715627,-0.014925373134328401,,no_event_raw_close,34231.34328358197,34231.34328358197,34231.34328358197,34231.34328358197,1.0373134328358173,corporate-actions-v2,blocked_unresolved_material_event,False
2022-11-23,TIX,32000.0,32000.0,32000.0,32000.0,23961.4375,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2022-11-24,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.0,0.04065042857226464,0.0,,no_event_raw_close,33194.02985074611,33194.02985074611,33194.02985074611,33194.02985074611,1.037313432835816,corporate-actions-v2,blocked_unresolved_material_event,False
2023-05-25,TIX,34000.0,34000.0,34000.0,34000.0,26840.52734375,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2023-05-26,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.0,0.054263578974889315,0.0,,no_event_raw_close,37083.95522388038,37083.95522388038,37083.95522388038,37083.95522388038,1.0907045654082466,corporate-actions-v2,blocked_unresolved_material_event,False
2023-11-23,TIX,33500.0,34000.0,33500.0,34000.0,27864.97265625,5400.0,183600000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2023-11-24,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.0,0.038167853387521156,0.0,,no_event_raw_close,37083.955223880344,36538.60294117622,37083.955223880344,36538.60294117622,1.0907045654082455,corporate-actions-v2,blocked_unresolved_material_event,False
2024-05-23,TIX,34500.0,34500.0,34500.0,34500.0,29740.845703125,200.0,6900000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2024-05-24,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.028169014084507005,0.022222047682083357,-0.028169014084507005,,no_event_raw_close,39484.27336958509,39484.27336958509,39484.27336958509,39484.27336958509,1.1444716918720317,corporate-actions-v2,blocked_unresolved_material_event,False
2024-11-21,TIX,35500.0,35500.0,35500.0,35500.0,31672.935546875,3300.0,117150000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2024-11-22,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,-0.04054054054054057,-0.006993006564795845,-0.04054054054054057,,no_event_raw_close,40628.74506145712,40628.74506145711,40628.74506145711,40628.74506145711,1.1444716918720315,corporate-actions-v2,blocked_unresolved_material_event,False
2025-05-21,TIX,39000.0,39000.0,39000.0,39000.0,36430.3125,0.0,0.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2025-05-22,017e056294d045e485ecd45057c13b065b65e3b39b5de3a467709ed370cdda90,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.0,0.04697992001956064,0.0,,no_event_raw_close,46637.22144378525,46637.22144378525,46637.22144378525,46637.22144378525,1.1958261908662886,corporate-actions-v2,blocked_unresolved_material_event,False
2025-11-24,TIX,47600.0,47600.0,47600.0,47600.0,45662.7890625,200.0,9520000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:43:22.741861+00:00,2025-11-25,f7bfa274b24ef8771f0844f2865801fad082ff50681e3803ccc993e506abc365,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TIX9,,0.0,0.02696874036091801,0.0,,no_event_raw_close,56921.32668523533,56921.32668523534,56921.32668523534,56921.32668523534,1.1958261908662886,corporate-actions-v2,blocked_unresolved_material_event,False
2020-07-27,TLG,30578.51171875,30991.736328125,28925.619140625,28925.619140625,20866.279296875,172957.0,5002888309.705078,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2020-07-28,3eb6868d15d80aa15bcbdb4bd5495c479902847230938d49fa5fec44e81fcc48,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.10025707518727789,-0.06417101994119012,-0.10025707518727789,,no_event_raw_close,30275.233527844095,32005.24693069959,32437.75181460404,30275.2335278441,1.0466580985063034,corporate-actions-v2,blocked_unresolved_material_event,False
2021-01-13,TLG,34545.453125,34710.7421875,33925.62109375,34462.80859375,25461.1796875,9486.0,326914202.3203125,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2021-01-14,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.016509525193412866,0.007246371772521076,-0.016509525193412866,,no_event_raw_close,37100.15598218119,37189.12508033546,37367.06327664401,36521.8589467709,1.076527349222184,corporate-actions-v2,blocked_unresolved_material_event,False
2021-07-28,TLG,31570.248046875,31570.248046875,30743.80078125,31074.380859375,23881.041015625,60984.0,1895040042.328125,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2021-07-29,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.03092779925947675,0.008042929259618914,-0.03092779925947675,,no_event_raw_close,35017.26994646564,35576.05550170683,35576.05550170683,34644.74404202322,1.1268855236387143,corporate-actions-v2,blocked_unresolved_material_event,False
2022-01-06,TLG,37107.4375,37107.4375,35909.08984375,36198.34765625,28132.1484375,73689.0,2667420040.4414062,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2022-01-07,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.024498858045641114,-0.013513283058581016,-0.024498858045641114,,no_event_raw_close,41341.03301105015,42379.27689989766,42379.27689989766,41010.68045217577,1.1420696160950932,corporate-actions-v2,blocked_unresolved_material_event,False
2022-05-23,TLG,35041.32421875,35041.32421875,34710.7421875,35041.32421875,28206.7109375,15004.0,525760028.578125,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2022-05-24,3eb6868d15d80aa15bcbdb4bd5495c479902847230938d49fa5fec44e81fcc48,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.024165625716939032,0.010727183145117447,-0.024165625716939032,,no_event_raw_close,41691.33788178625,41691.33788178625,41691.33788178625,41298.0192081981,1.1897763229928948,corporate-actions-v2,blocked_unresolved_material_event,False
2022-12-30,TLG,40165.2890625,41074.37890625,39752.06640625,41074.37890625,34089.85546875,55297.0,2271289930.3789062,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2022-12-31,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.0020080298415044995,0.028985498702301937,-0.0020080298415044995,,no_event_raw_close,50650.40432924252,49529.37050271425,50650.40432924252,49019.809672474126,1.233138654265455,corporate-actions-v2,blocked_unresolved_material_event,False
2023-06-26,TLG,50000.0,50000.0,48595.04296875,48595.04296875,41691.921875,129228.0,6279840212.765625,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2023-06-27,3eb6868d15d80aa15bcbdb4bd5495c479902847230938d49fa5fec44e81fcc48,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.04078298708885075,-0.008431617977480044,-0.04078298708885075,,no_event_raw_close,62290.12104335589,64091.02373200162,64091.02373200162,62290.12104335589,1.2818204746400323,corporate-actions-v2,blocked_unresolved_material_event,False
2024-08-30,TLG,45454.546875,46280.9921875,44462.80859375,44628.09765625,38984.65234375,693693.0,30958198947.45703,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2024-08-31,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.035714327915736144,-0.018181805660997474,-0.035714327915736144,,no_event_raw_close,58441.25043789583,59523.49970021472,60605.74384723302,58224.80160849217,1.3095169524823191,corporate-actions-v2,blocked_unresolved_material_event,False
2024-11-15,TLG,52545.453125,53454.546875,51181.81640625,51363.63671875,45646.921875,323290.0,16605350114.804688,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2024-11-16,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.036434102448865024,-0.01971597327962038,-0.036434102448865024,,no_event_raw_close,68523.35890202351,70100.00017852032,71312.8067725693,68280.79549870889,1.3340830844442417,corporate-actions-v2,blocked_unresolved_material_event,False
2025-05-09,TLG,44545.453125,44545.453125,44090.91015625,44181.81640625,40505.66796875,164890.0,7285139707.2265625,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2025-05-10,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.007150193117977488,0.02423607155334473,-0.007150193117977488,,no_event_raw_close,60929.03010673178,61430.504115425945,61430.504115425945,60803.66564475017,1.3790521771783177,corporate-actions-v2,blocked_unresolved_material_event,False
2025-12-12,TLG,55100.0,57000.0,54100.0,54100.0,50501.890625,322800.0,17463480000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:19.306141+00:00,2025-12-13,c06a3c0badd43cc8148e342bacf164a9ed716e91f861af16de5c0fe64fb6edf4,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLG8,,-0.03235770513892988,-0.01473505801589492,-0.03235770513892988,,no_event_raw_close,83401.82427733968,84943.44764660658,87872.53204821372,83401.82427733968,1.5416233692669072,corporate-actions-v2,blocked_unresolved_material_event,False
2020-01-10,TLH,3700.0,3700.0,3590.9091796875,3681.818115234375,3296.4716796875,328977.0,1211233478.095459,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:45:17.721778+00:00,2020-01-11,338622b312b09f4a4eafe859ad07aee4308bb8f10b6abc2e2e1804ffb0b52971,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLH6,,-0.06466511756710536,0.057441346097067525,-0.06466511756710536,,no_event_raw_close,3681.8181152343755,3700.000000000001,3700.000000000001,3590.909179687501,1.0000000000000002,corporate-actions-v2,blocked_unresolved_material_event,False
2021-03-25,TLH,9909.0908203125,10136.36328125,9727.2724609375,10000.0,9367.888671875,221507.0,2215070000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:45:17.721778+00:00,2021-03-26,338622b312b09f4a4eafe859ad07aee4308bb8f10b6abc2e2e1804ffb0b52971,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLH6,,-0.026548697804496535,0.018518512619839722,-0.026548697804496535,,no_event_raw_close,10486.725651097762,10391.391688442845,10629.726083032985,10200.723763133014,1.0486725651097761,corporate-actions-v2,blocked_unresolved_material_event,False
2023-01-19,TLH,7072.72705078125,7081.818359375,6636.36376953125,6727.27294921875,6727.27294921875,651420.0,4382280144.580078,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:45:17.721778+00:00,2023-01-20,338622b312b09f4a4eafe859ad07aee4308bb8f10b6abc2e2e1804ffb0b52971,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TLH6,,-0.06447532834629666,-0.001349514459658141,-0.06447532834629666,,no_event_raw_close,7545.236108424107,7932.693668209203,7942.89038096223,7443.273362101319,1.1215891142487906,corporate-actions-v2,blocked_unresolved_material_event,False
2020-06-18,TMP,36000.0,36000.0,35000.0,35500.0,21260.578125,1250.0,44375000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2020-06-19,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.01388888888888884,0.028985270239395122,-0.01388888888888884,,no_event_raw_close,36979.16666666661,37499.99999999995,37499.99999999995,36458.333333333285,1.0416666666666652,corporate-actions-v2,blocked_unresolved_material_event,False
2021-03-10,TMP,41100.0,41400.0,41100.0,41400.0,25714.603515625,260.0,10764000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2021-03-11,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.011933174224343701,0.024752606640530583,-0.011933174224343701,,no_event_raw_close,43124.99999999996,42812.49999999996,43124.99999999996,42812.49999999996,1.0416666666666659,corporate-actions-v2,blocked_unresolved_material_event,False
2021-06-08,TMP,47700.0,47700.0,46000.0,47000.0,32138.376953125,44500.0,2091500000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2021-06-09,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.04276985743380857,0.053811618125136906,-0.04276985743380857,,no_event_raw_close,48958.333333333336,49687.5,49687.5,47916.66666666667,1.0416666666666667,corporate-actions-v2,blocked_unresolved_material_event,False
2021-09-24,TMP,44000.0,45100.0,44000.0,45100.0,31705.79296875,1500.0,67650000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2021-09-25,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,0.0022222222222221255,0.030386153465997268,0.0022222222222221255,,no_event_raw_close,48263.263888888905,47086.111111111124,48263.263888888905,47086.111111111124,1.0701388888888892,corporate-actions-v2,blocked_unresolved_material_event,False
2022-06-22,TMP,55600.0,55600.0,55600.0,55600.0,41219.4453125,800.0,44480000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2022-06-23,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.04137931034482756,0.010909049801758997,-0.04137931034482756,,no_event_raw_close,59499.722222222175,59499.722222222175,59499.722222222175,59499.722222222175,1.070138888888888,corporate-actions-v2,blocked_unresolved_material_event,False
2022-12-19,TMP,49500.0,49500.0,49500.0,49500.0,37306.25,100.0,4950000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2022-12-20,c2a70f26e62391cc4c8e70cf069f225370bc4f2a0b3cfac3fd8ed72f38698374,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,0.010204081632652962,0.02697088965934169,0.010204081632652962,,no_event_raw_close,52971.87500000001,52971.87500000001,52971.87500000001,52971.87500000001,1.070138888888889,corporate-actions-v2,blocked_unresolved_material_event,False
2023-06-12,TMP,55000.0,55400.0,54900.0,55400.0,42684.140625,2100.0,116340000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2023-06-13,c2a70f26e62391cc4c8e70cf069f225370bc4f2a0b3cfac3fd8ed72f38698374,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,0.0072727272727273196,0.029739750677445498,0.0072727272727273196,,no_event_raw_close,59285.69444444448,58857.63888888893,59285.69444444449,58750.625000000044,1.0701388888888896,corporate-actions-v2,blocked_unresolved_material_event,False
2023-07-17,TMP,60000.0,60000.0,60000.0,60000.0,47018.54296875,2400.0,144000000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2023-07-18,c2a70f26e62391cc4c8e70cf069f225370bc4f2a0b3cfac3fd8ed72f38698374,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,0.008403361344537785,0.025640966650076535,0.008403361344537785,,no_event_raw_close,64208.33333333337,64208.33333333338,64208.33333333338,64208.33333333338,1.0701388888888896,corporate-actions-v2,blocked_unresolved_material_event,False
2023-10-24,TMP,60400.0,60400.0,60400.0,60400.0,49389.9140625,100.0,6040000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2023-10-25,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,0.006666666666666599,0.05043480601527972,0.006666666666666599,,no_event_raw_close,64636.38888888886,64636.38888888887,64636.38888888887,64636.38888888887,1.0701388888888885,corporate-actions-v2,blocked_unresolved_material_event,False
2023-11-27,TMP,61500.0,61500.0,60000.0,61000.0,52082.40234375,3200.0,195200000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2023-11-28,c2a70f26e62391cc4c8e70cf069f225370bc4f2a0b3cfac3fd8ed72f38698374,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.008130081300813052,0.035653715533669805,-0.008130081300813052,,no_event_raw_close,65278.47222222218,65813.54166666663,65813.54166666663,64208.3333333333,1.0701388888888883,corporate-actions-v2,blocked_unresolved_material_event,False
2024-01-22,TMP,70000.0,71000.0,68000.0,70500.0,63645.19140625,9300.0,655650000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2024-01-23,c2a70f26e62391cc4c8e70cf069f225370bc4f2a0b3cfac3fd8ed72f38698374,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.015363128491620137,0.04109752636950059,-0.015363128491620137,,no_event_raw_close,75444.79166666664,74909.72222222219,75979.86111111108,72769.44444444442,1.0701388888888885,corporate-actions-v2,blocked_unresolved_material_event,False
2024-12-12,TMP,71100.0,71100.0,66800.0,66800.0,61818.875,5300.0,354040000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:36.711074+00:00,2024-12-13,de37b23dba77c9c33625ffea47fff7e39e2ab093994f2d7f03ca13625be8b974,finance-datareader-yahoo-hose-v2-business-day,real,VN000000TMP7,,-0.09115646258503396,-0.06834029435385547,-0.09115646258503396,,no_event_raw_close,71485.27777777784,76086.87500000007,76086.87500000007,71485.27777777784,1.0701388888888899,corporate-actions-v2,blocked_unresolved_material_event,False
