ticker,year,source,data_class,records,start,end,missing_close
KBC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KBC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KBC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
KBC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
KDC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KDC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
KDC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KDC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KDC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
KDC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
KDH,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KDH,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
KDH,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KDH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KDH,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
KDH,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
KHP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KHP,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
KHP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KHP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KHP,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
KHP,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
KMR,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KMR,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
KMR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KMR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KMR,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
KMR,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
KOS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KOS,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
KOS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KOS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KOS,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
KOS,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
KSB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
KSB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
KSB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
KSB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
KSB,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
KSB,2025,finance_datareader_yahoo_hose,real,258,2025-01-01,2025-12-31,0
L10,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
L10,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
L10,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
L10,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
L10,2024,finance_datareader_yahoo_hose,real,256,2024-01-01,2024-12-31,0
L10,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
LAF,2020,finance_datareader_yahoo_hose,real,261,2020-01-02,2020-12-31,0
LAF,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
LAF,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LAF,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LAF,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
LAF,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
LBM,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LBM,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
LBM,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LBM,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LBM,2024,fdr_segment_scaled_by_cafef_crosscheck,real,122,2024-07-11,2024-12-31,0
LBM,2024,finance_datareader_yahoo_hose,real,133,2024-01-01,2024-07-10,0
LBM,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
LCG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LCG,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
LCG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LCG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LCG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
LCG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
LCM,2020,vnstock_kbs,real,251,2020-01-02,2020-12-31,0
LCM,2021,vnstock_kbs,real,249,2021-01-04,2021-12-31,0
LCM,2022,vnstock_kbs,real,161,2022-01-04,2022-08-26,0
LDG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LDG,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
LDG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LDG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LDG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
LDG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
LGC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LGC,2021,fdr_segment_scaled_by_cafef_crosscheck,real,90,2021-08-27,2021-12-31,0
LGC,2021,finance_datareader_yahoo_hose,real,170,2021-01-01,2021-08-26,0
LGC,2022,fdr_segment_scaled_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
LGC,2023,fdr_segment_scaled_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
LGC,2024,fdr_segment_scaled_by_cafef_crosscheck,real,256,2024-01-01,2024-12-31,0
LGC,2025,fdr_segment_scaled_by_cafef_crosscheck,real,260,2025-01-01,2025-12-31,0
LGL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LGL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
LGL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LGL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LGL,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
LGL,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
LHG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LHG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
LHG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LHG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LHG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
LHG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
LIX,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LIX,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
LIX,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LIX,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LIX,2024,fdr_segment_scaled_by_cafef_crosscheck,real,141,2024-06-14,2024-12-31,0
LIX,2024,finance_datareader_yahoo_hose,real,114,2024-01-01,2024-06-13,0
LIX,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
LM8,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LM8,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
LM8,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LM8,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LM8,2024,finance_datareader_yahoo_hose,real,259,2024-01-01,2024-12-31,0
LM8,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
LMH,2020,vnstock_kbs,real,113,2020-01-02,2020-06-18,0
LPB,2020,finance_datareader_yahoo_hose,real,38,2020-11-10,2020-12-31,0
LPB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
LPB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LPB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LPB,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
LPB,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
LSS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
LSS,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
LSS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
LSS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
LSS,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
LSS,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MBB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MBB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
MBB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MBB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MBB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
MBB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MCG,2020,vnstock_kbs,real,243,2020-01-02,2020-12-31,0
MCG,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
MCG,2022,vnstock_kbs,real,249,2022-01-04,2022-12-30,0
MCG,2023,vnstock_kbs,real,85,2023-01-03,2023-05-11,0
MCM,2024,finance_datareader_yahoo_hose,real,133,2024-06-26,2024-12-31,0
MCM,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
MCP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MCP,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
MCP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MCP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MCP,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
MCP,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MDG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MDG,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
MDG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MDG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MDG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
MDG,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
MHC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MHC,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
MHC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MHC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MHC,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
MHC,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MIG,2021,finance_datareader_yahoo_hose,real,246,2021-01-22,2021-12-31,0
MIG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MIG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MIG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
MIG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MSB,2020,finance_datareader_yahoo_hose,real,6,2020-12-24,2020-12-31,0
MSB,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
MSB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MSB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MSB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
MSB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
MSH,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MSH,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
MSH,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MSH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MSH,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
MSH,2025,fdr_segment_scaled_by_cafef_crosscheck,real,159,2025-05-23,2025-12-31,0
MSH,2025,finance_datareader_yahoo_hose,real,100,2025-01-01,2025-05-22,0
MSN,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MSN,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
MSN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MSN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MSN,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
MSN,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
MWG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
MWG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
MWG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
MWG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
MWG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
MWG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NAB,2024,finance_datareader_yahoo_hose,real,212,2024-03-11,2024-12-31,0
NAB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
NAF,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NAF,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NAF,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NAF,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NAF,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
NAF,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
NAV,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NAV,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
NAV,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NAV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NAV,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
NAV,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NBB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NBB,2021,fdr_window_replaced_by_cafef_crosscheck,real,56,2021-10-15,2021-12-31,0
NBB,2021,finance_datareader_yahoo_hose,real,205,2021-01-01,2021-10-14,0
NBB,2022,fdr_window_replaced_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
NBB,2023,fdr_window_replaced_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
NBB,2024,fdr_window_replaced_by_cafef_crosscheck,real,255,2024-01-01,2024-12-31,0
NBB,2025,fdr_window_replaced_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
NCT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NCT,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NCT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NCT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NCT,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NCT,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NHA,2021,finance_datareader_yahoo_hose,real,246,2021-01-22,2021-12-31,0
NHA,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NHA,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NHA,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
NHA,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
NHH,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NHH,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NHH,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NHH,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NHH,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NHH,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NHT,2021,finance_datareader_yahoo_hose,real,37,2021-11-11,2021-12-31,0
NHT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NHT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NHT,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NHT,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NKG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NKG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NKG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NKG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NKG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
NKG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
NLG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NLG,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
NLG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NLG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NLG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NLG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NNC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NNC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NNC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NNC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NNC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NNC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NSC,2020,finance_datareader_yahoo_hose,real,261,2020-01-02,2020-12-31,0
NSC,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
NSC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NSC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NSC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NSC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NT2,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NT2,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NT2,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NT2,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NT2,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NT2,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
NTC,2025,finance_datareader_yahoo_hose,real,45,2025-10-30,2025-12-31,0
NTL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NTL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NTL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NTL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NTL,2024,fdr_segment_scaled_by_cafef_crosscheck,real,129,2024-07-02,2024-12-31,0
NTL,2024,finance_datareader_yahoo_hose,real,126,2024-01-01,2024-07-01,0
NTL,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
NVL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NVL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NVL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NVL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NVL,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
NVL,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
NVT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
NVT,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
NVT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
NVT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
NVT,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
NVT,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
OCB,2021,finance_datareader_yahoo_hose,real,240,2021-01-29,2021-12-31,0
OCB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
OCB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
OCB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
OCB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
OGC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
OGC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
OGC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
OGC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
OGC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
OGC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
OPC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
OPC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
OPC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
OPC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
OPC,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
OPC,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
ORS,2021,finance_datareader_yahoo_hose,real,39,2021-11-09,2021-12-31,0
ORS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
ORS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
ORS,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
ORS,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PAC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PAC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PAC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PAC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PAC,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PAC,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PAN,2020,finance_datareader_yahoo_hose,real,261,2020-01-02,2020-12-31,0
PAN,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PAN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PAN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PAN,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PAN,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PC1,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PC1,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PC1,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PC1,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PC1,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PC1,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PDN,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PDN,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PDN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PDN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PDN,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
PDN,2025,fdr_segment_scaled_by_cafef_crosscheck,real,142,2025-06-17,2025-12-31,0
PDN,2025,finance_datareader_yahoo_hose,real,117,2025-01-01,2025-06-16,0
PDR,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PDR,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PDR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PDR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PDR,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PDR,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PET,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PET,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PET,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PET,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PET,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
